用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
爸***叔,,"<div class=""comment-star star1""></div>",垃圾的要死，用了比不用还差。绝对假货。我已经用过了也不想退了,透亮黑炭面膜10片,2016-11-12 21:57,,,,
A***尔,PLUS会员,"<div class=""comment-star star1""></div>",产品收到了，包装很不好，好像都是被人打开过似的，用着还可以！在京东最近几次的购物体验很差，1有快递不给送货上门，还要求客户退货的；2有买了产品还没用就大幅度降价的，差价甚至都超过了产品的卖价，而且客服人员给的解释就是过了价保期，我要求退货客服人员给的回答也是不可以；3我原价买的安佳牛奶竟然都出厂半年了让我真的不太好接受；4买的充电器接触不良需要维修，订单上显示7号送到，结果10才送到！我想问一下京东你们现在的各项服务都改成这样了是吗？如果不是那就是你们店大欺客了！我想问问京东的良心何在？京东这么做对的是全国那么多的消费者，那么多的京东plus会员对你们的信任吗！作为一个京东这么多年的会员消费者，第一次说这么多是因为最近一个多月京东的各项服务的确的确太差劲了，但愿京东可以给消费者一个完美的说法！,美白黑炭面膜,,,,,2019-08-11 14:06
半***沫,PLUS会员,"<div class=""comment-star star1""></div>",真的不想说什么了，包装盒压扁了不说，竟然还被人把底打开了，真的是醉了，很荣幸你是我的第一个差评！,,,,美白黑炭面膜,2019-01-21 13:03,
u***1,,"<div class=""comment-star star1""></div>",妈的假面膜……我老公敷了脸上起皮，当时买了几盒，现在一盒都没用完，垃圾,【焕白因子】美白保湿黑面膜,,,,,2019-12-20 17:07
****c,PLUS会员,"<div class=""comment-star star1""></div>",第一次买的还行，第二次买的这个特别干，敷上去就没有精华啦，一点都不夸张，懒的退,美白黑炭面膜10片,2017-12-07 21:13,,,,
L***然,,"<div class=""comment-star star1""></div>",上次朋友从韩国带回来的精华液很多，这个没什么精华，贴着有点痛，感觉是假货。,美白黑炭面膜10片,,,,,
怪***-,,"<div class=""comment-star star1""></div>",买到假货，绝对的假货，跟我之前用的完全不一样，在京东消费了这么多钱，从面膜开始验证到假货！以后会慎重考虑，要维权！,美白黑炭面膜10片,2018-03-01 11:23,,,,
m***6,PLUS会员,"<div class=""comment-star star1""></div>",差评，买了六盒，只有两盒有密封贴，剩下都没有，还有一盒直接是打开的。二手。。气人?、懒得退，但是好膈应人,,,2020-08-16 10:26,【补水提亮】美白保湿黑面膜,,
u***r,,"<div class=""comment-star star1""></div>",怀疑这产品是不是真的，写的是所有皮肤适用，可买了用一次就过敏，脸上起红点，询问供应商要你开三甲医院证明，然后就没了下文，我只是询问一下又没让你干嘛，最不开心的一次购物,透亮黑炭面膜10片,2016-08-27 14:31,,,,
哈***帅,,"<div class=""comment-star star1""></div>",真棒买完就降价这么多还而且没什么用一只贴不见效果盒子都没封直接能开可以随便换里边的东西假的可能,【焕白因子】美白保湿黑面膜,,,,,2020-03-26 23:22
q***j,,"<div class=""comment-star star1""></div>",都不知道好评怎么来的，绝对不敢在网上买面膜了好吓人不补水都不说了，用了还过敏长痘以为京东不卖假货我想错了,美白黑炭面膜10片,2018-04-07 09:49,,,,
天***冻,PLUS会员,"<div class=""comment-star star1""></div>",非常不好精华液很少。之前用的别的牌子，袋子里面还有很多这个真的很少。差评。,美白黑炭面膜10片,2017-11-26 13:24,,,,
S***6,,"<div class=""comment-star star1""></div>",不建议购买，包装没有封条，面膜敷起来很容易干。我是过敏性皮肤，敷完觉得有点痒。,美白黑炭面膜,,,,,2019-07-04 00:47
****y,,"<div class=""comment-star star1""></div>",为何包装不严谨？？其中一盒黑面膜是打开的！！！京东不该有这样的服务吧？？！,,,2021-11-12 12:38,【提亮焕肤】美白保湿黑面膜,,
u***k,,"<div class=""comment-star star1""></div>",第一次用，也不知道真假，但是真心不好用，精华很少，面膜不服帖，有点厚。好失望。,美白黑炭面膜,,,,,2019-03-31 08:33
****厚,PLUS会员,"<div class=""comment-star star1""></div>",面膜盖不上全脸鼻子居然短了一大截敷完面膜脸两侧均有过敏京东怎么因为有假货呢…一直还是你家plus,,,,美白黑炭面膜,2019-09-25 10:24,
****f,,"<div class=""comment-star star1""></div>",下单地址搞错了，不给改地址，要我重新下单，我昨天双11便宜的，要我重新下单，现在下单要贵一点，而且还没有补贴啥的，一星都不想给，从此不会用这款面膜，服务态度非常差,【焕白因子】美白保湿黑面膜,,,,,2019-11-12 15:20
****e,,"<div class=""comment-star star1""></div>",辣鸡一买完就降价价格保护用不了都是虚的建议大家不要在节日购买平时的价格可能会更有优惠产品是开口的盒子包装是开口的这种包装很容易被掉包有点怕,,,2020-11-10 23:17,【补水提亮】美白保湿黑面膜,,
****a,,"<div class=""comment-star star1""></div>",买了两样面膜，分了两回发货，收到的货和我买的不一样，发现不一样在看还降价了，我都无语了。最后京东补了二十元我心里还算平衡一下，这是我有史以来最悲哀的一次网购,,,,美白黑炭面膜,2019-06-03 15:05,
****2,PLUS会员,"<div class=""comment-star star1""></div>",假货，长了一脸痘痘，还说是怎么回事呢，京东的化妆品是不能买了都是假的，之前买的香水也假，半天就没味了，真是对不起我这么多年的信任啊，现在除了物流外越来越差了,透亮黑炭面膜10片,2016-10-15 00:58,,,,
吃***梦,,"<div class=""comment-star star1""></div>",还没使用，不过取包裹时心情极差，虽然是两个小东西你不能包装好点，袋子也是烂的盒子也压扁了。最主要的是两个盒子怎么是开封的啊？,,,2017-12-25 18:26,美白黑炭面膜10片,,
****e,,"<div class=""comment-star star1""></div>",差评，严重差评。贴到脸上，左脸直接肿了两天，火辣辣的疼。姐妹们，千万别买，一定不要买，听姐句劝。东西绝对有问题,美白黑炭面膜10片,2017-08-08 23:16,,,,
v***3,,"<div class=""comment-star star1""></div>",差到极致，千万不要轻易在网上买，这玩意屈臣氏也有，而且比这里便宜，以为京东是正品？tooyoungtoosimple，这款面膜用了脸很痒，联系客服居然让我过几天再用试试看，没见过这么奇葩的,美白黑炭面膜10片,2017-08-09 12:23,,,,
摘***你,PLUS会员,"<div class=""comment-star star1""></div>",面膜纸特别厚。敷在脸上都不服帖，什么东西。精华液还特别少，假货吧,美白黑炭面膜,,,,,2019-04-17 00:34
j***h,,"<div class=""comment-star star1""></div>",这是假货吧，拿到手的时候面膜的包装都是损坏的，外面的搬砖也拆开了，面膜都是露出来了，京东服务越来越差了，东西越来越假了,美白黑炭面膜10片,2018-05-30 19:51,,,,
s***g,,"<div class=""comment-star star1""></div>",还没用，先给个差评，@的差评，快递送过来全部被扯开，搞得全公司都知道我买的什么，京东能不能长点心，包装好一点不会多多少钱吧，一点也不注重客户隐私，打售后投诉电话无人接听，投诉无门,,,2018-06-08 16:59,美白黑炭面膜10片,,
紫***东,PLUS会员,"<div class=""comment-star star1""></div>",差评，包装太差，都是开过封的，用了一片脸是很痒，看到别的评论脸痒我还不信，以前自己用过的没有这样过，618价格好，但实物真心差啊，不知道不敢信面膜真假，非常不满意，唯一满意快递小哥还给力,,,2018-06-20 06:01,美白黑炭面膜10片,,
老***-,,"<div class=""comment-star star1""></div>",差评，差评，买了两盒，只有五片扫码能扫出来，其他的都扫不出来，客服还说寄到韩国验证，开玩笑，糊弄人，面膜这东西还是慎重购买，去一些有保障的地方购买，谁说京东就没假货了，刻印还是粗的,,,2018-02-06 19:29,美白黑炭面膜10片,,
****m,,"<div class=""comment-star star1""></div>",如果可以不给星，绝对不会给，很少评论，这次真的是不爽，盒子破损，说是运输问题，你弄一个破袋子不破损才怪呢，以前都是盒子运输，完好无损，这次居然这样，而且重要的是，少一张，本次购物太完美了,,,,美白黑炭面膜,2019-07-07 18:45,
****y,,"<div class=""comment-star star1""></div>",第一次在京东买我就呵呵了一万个曹你嘛送的迟我都不说了打了19个电话不接不知道什么意思给你们看看照片拿到手面膜都被拆开了而且被晒的发热被换过我不确定但是这服务态度我他嘛一辈子不在京东买了我不会故意来骂的实事求是,,,2017-09-14 18:41,美白黑炭面膜10片,,
Z***1,,"<div class=""comment-star star1""></div>",面膜还没使用，首先打开快递包装袋很失望，面膜盒子是破损的，盒子封口处的胶条全时褶皱，胶条上面什么字都没有，不知道是不是正品。第一次给京东这种评价，从盒子这简陋的包装和破损样真的让我产生怀疑。,,,2017-06-28 07:37,美白黑炭面膜10片,,
陌***1,,"<div class=""comment-star star1""></div>",确认了是假货！！！根本不变色！有姐妹解答吗？？,,,2022-03-27 22:28,【提亮焕肤】美白保湿黑面膜,,
x***2,,"<div class=""comment-star star1""></div>",无法忍受，盒子损坏，且没有封条，二维码扫不到，真的很心凉，明显是假货，必须退，没得商量。我们支持，不是让这么回报的。,美白黑炭面膜,,,,,2019-06-10 21:11
么***伟,PLUS会员,"<div class=""comment-star star1""></div>",实在没办法相信是正品，底部全被打开过，有没有被换货也不知道，也是绝了，客服就说是京东物流造成的，到底应该相信谁,【美白提亮焕肤】美白保湿黑面膜,2021-03-02 20:14,,,,
****人,,"<div class=""comment-star star1""></div>",绝对不是正品，贴完脸还是干，两天贴一次，皮肤还是起皮，我以为是脸的问题，换了个面膜，立马就好，这个面膜纯粹是骗人的。,透亮黑炭面膜10片,2016-09-25 19:11,,,,
永***7,,"<div class=""comment-star star1""></div>",不好用面膜小用完脸上全部非常油感觉还有点刺痛想扔了垃圾,美白黑炭面膜10片,2018-06-18 20:53,,,,
****1,,"<div class=""comment-star star1""></div>",买了好多次了这次面膜精华液特别少面膜摸起来也比较干像是买假货了一样让人很不舒服,美白黑炭面膜,,,,,2019-08-24 20:44
n***2,,"<div class=""comment-star star1""></div>",包装这次很差劲，四盒都没有封条，而且盒子有破损及开裂，请问京东这批货是怎么了？老婆怀疑是假的，要不是价格便宜，使用没问题，我绝对申请退货。#不能~低质啊，这可是抹脸上用的东西！这可是抹脸上用的东西！！这可是抹脸上用的东西！！！,美白黑炭面膜,,,,,2019-07-14 22:58
5***m,PLUS会员,"<div class=""comment-star star1""></div>",朋友推荐买的，还没用。刚收到快递，但是这个包装也太不走心了吧！！无力吐槽，也不想麻烦退货了，只希望面膜效果好吧,美白黑炭面膜10片,2018-06-30 10:30,,,,
****k,PLUS会员,"<div class=""comment-star star1""></div>",送来全是开了包装的，用了过后，里面应该有假货，用着就有一张特别厚，也不舒服，跟我在洋葱平台上买的差别大，在京东上买了这么久的东西了，这次失望了，差评差评,美白黑炭面膜10片,2018-01-09 14:16,,,,
A***n,,"<div class=""comment-star star1""></div>",请问商家你确定这是正品吗？因本人工作原因，每个月都要出差到韩国一次，每次都会在免税店购买这款产品，但是觉得麻烦就到这家购买的，但是我在韩国买的和在这家买的同款面膜完全不是一个样子的，这家买的用完以后一点效果都没有，但是我在韩国买的面膜用完以后皮肤很嫩，微白！希望商家不要做贪图便宜，拉低信用的生意,美白黑炭面膜10片,2018-07-01 17:48,,,,
