用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
迷***-,,"<div class=""comment-star star1""></div>",收到就这个样子，low,,,,毛孔紧致黑炭面膜,2019-03-04 19:16,
昆***8,,"<div class=""comment-star star1""></div>",不咋的，还挺贵的,毛孔紧致黑炭面膜,,,,,2019-03-09 10:46
****d,,"<div class=""comment-star star1""></div>",一点作用都没有，,毛孔紧致黑炭面膜,,,,,2019-06-03 06:36
马***飞,,"<div class=""comment-star star1""></div>",用了没什么效果,毛孔紧致黑炭面膜,,,,,2019-06-05 13:29
****m,,"<div class=""comment-star star1""></div>",暴力快递，果断差评,毛孔紧致黑炭面膜,,,,,2019-06-08 16:55
****e,,"<div class=""comment-star star1""></div>",包装很烂，不是新的,毛孔紧致黑炭面膜,,,,,2019-06-17 21:27
盖***卿,PLUS会员,"<div class=""comment-star star1""></div>",包装也太不负责了,,,,毛孔紧致黑炭面膜,2019-06-19 21:24,
哥***哦,PLUS会员,"<div class=""comment-star star1""></div>",没有赠品快递慢,毛孔紧致黑炭面膜,,,,,2019-06-20 22:46
u***v,,"<div class=""comment-star star1""></div>",假货吧，直接退货了,毛孔紧致黑炭面膜,,,,,2019-06-28 12:34
l***3,PLUS会员,"<div class=""comment-star star1""></div>",面膜和视频描述不符,毛孔紧致黑炭面膜,,,,,2019-06-29 15:05
****气,PLUS会员,"<div class=""comment-star star1""></div>",没有封条被打开,毛孔紧致黑炭面膜,,,,,2019-07-02 15:28
****t,,"<div class=""comment-star star1""></div>",京东上面也卖假货,毛孔紧致黑炭面膜,,,,,2019-07-29 12:03
烟***迷,,"<div class=""comment-star star1""></div>",还没有用呢之后再评,,,,毛孔紧致黑炭面膜,2019-09-15 22:55,
****9,,"<div class=""comment-star star1""></div>",什么鬼东西太垃圾了,毛孔紧致黑炭面膜,,,,,2019-09-26 20:31
****T,,"<div class=""comment-star star1""></div>",假货，真的是假货,毛孔紧致黑炭面膜,,,,,2019-10-12 06:34
u***n,,"<div class=""comment-star star1""></div>",呵呵，太差了，一个?都多,,,,毛孔紧致黑炭面膜,2019-10-21 21:49,
u***b,,"<div class=""comment-star star1""></div>",适合肤质：严重过敏,【紧致细腻】毛孔紧致黑炭面膜,,,,,2019-10-30 10:55
****妄,PLUS会员,"<div class=""comment-star star1""></div>",差评不解释谁买谁傻,【紧致细腻】毛孔紧致黑面膜,,,,,2019-11-16 17:53
王***晨,,"<div class=""comment-star star1""></div>",都是假的千万别买,【紧致细腻】毛孔紧致黑面膜,,,,,2019-11-20 22:13
爬***山,PLUS会员,"<div class=""comment-star star1""></div>",第二天就长痘了，差评,【紧致细腻】毛孔紧致黑面膜,,,,,2019-12-09 08:57
咕***鱼,PLUS会员,"<div class=""comment-star star1""></div>",拆来是这样的，是被拆过了吗？,,,2018-04-23 12:08,毛孔紧致黑炭面膜10片,,
宍***t,PLUS会员,"<div class=""comment-star star1""></div>",客服全是粘贴回复问的问题回复区别是屁话,毛孔紧致黑炭面膜,,,,,2018-10-18 22:05
****1,,"<div class=""comment-star star1""></div>",条码扫不出来，不知道真假，物流包装也是破的。,毛孔紧致黑炭面膜10片,,,,,
黄***d,PLUS会员,"<div class=""comment-star star1""></div>",垃圾客服，#,【紧致细腻】毛孔紧致黑面膜,,,,,2019-12-29 19:02
一***步,,"<div class=""comment-star star1""></div>",价格一天一个变化,【紧致细腻】毛孔紧致黑面膜,,,,,2020-04-19 00:28
一***步,,"<div class=""comment-star star1""></div>",价格一天一个变化,【紧致细腻】毛孔紧致黑面膜,,,,,2020-04-19 00:26
夏***柏,PLUS会员,"<div class=""comment-star star1""></div>",全国联保，送货超快，一直在京东购物。。。流行给一星，不然你们不会看到我的评论。,毛孔紧致黑炭面膜10片,2017-04-08 23:03,,,,
放***浪,,"<div class=""comment-star star1""></div>",京东服务太差，霸王条款，店大欺客………………,毛孔紧致黑炭面膜10片,2018-07-19 23:04,,,,
****6,,"<div class=""comment-star star1""></div>",东西好啊好啊好，评论必须要啊啊，**啊，刚好20个字,毛孔紧致黑炭面膜10片,2016-12-30 09:22,,,,
天***d,PLUS会员,"<div class=""comment-star star1""></div>",快递包装简易，导致商品包装变形损坏,,,2017-06-15 10:24,毛孔紧致黑炭面膜10片,,
以***了,,"<div class=""comment-star star1""></div>",我用了这面膜后这样子了，,毛孔紧致黑炭面膜10片,2017-03-31 14:03,,,,
z***g,,"<div class=""comment-star star1""></div>",未经允许，直接放快递柜，水平跟其他快递一样了,【紧致细腻】毛孔紧致黑炭面膜,,,,,2019-11-06 21:31
9***m,PLUS会员,"<div class=""comment-star star1""></div>",袋子上有污渍。。。感觉好#,,,2018-05-19 12:29,毛孔紧致黑炭面膜10片,,
****J,,"<div class=""comment-star star1""></div>",打开快递里面已经被打开了～而且少一个面膜给差评,毛孔紧致黑炭面膜10片,2017-11-06 21:19,,,,
这***号,,"<div class=""comment-star star1""></div>",真的是质量很差了都是拆开的里面也是皱巴巴的感觉像是质量很差的样子不知道是不是真的啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,,,2020-08-19 11:01,【紧致肌肤】毛孔紧致黑面膜,,
****a,,"<div class=""comment-star star1""></div>",产品效果很差，上当受骗。,【收缩毛孔】毛孔紧致黑面膜,2021-11-05 09:09,,,,
u***l,,"<div class=""comment-star star1""></div>",跟之前买的不一样,毛孔紧致黑炭面膜10片,2016-10-12 01:36,,,,
****s,,"<div class=""comment-star star1""></div>",收到货都全部打开了,【紧致肌肤】毛孔紧致黑面膜,2020-06-18 04:08,,,,
1***p,,"<div class=""comment-star star1""></div>",没感觉用着多好,毛孔紧致黑炭面膜10片,2016-11-15 22:04,,,,
u***y,,"<div class=""comment-star star1""></div>",商品盒子都压扁了！,毛孔紧致黑炭面膜10片,2016-12-15 21:59,,,,
B***U,PLUS会员,"<div class=""comment-star star1""></div>",里面包装都烂完了,【紧致肌肤】毛孔紧致黑面膜,2020-06-28 21:31,,,,
罗***寒,,"<div class=""comment-star star1""></div>",假货，不建议买哦,【紧致肌肤】毛孔紧致黑面膜,2020-07-04 00:30,,,,
G***5,,"<div class=""comment-star star1""></div>",使用感受：没啥感觉,【紧致肌肤】毛孔紧致黑面膜,2020-07-16 10:32,,,,
****j,,"<div class=""comment-star star1""></div>",不是好用，下次不买,毛孔紧致黑炭面膜10片,2017-05-08 11:05,,,,
底***1,,"<div class=""comment-star star1""></div>",效果一点也看不出来,毛孔紧致黑炭面膜10片,2018-05-01 18:54,,,,
****b,,"<div class=""comment-star star1""></div>",太假了吧还少一片,毛孔紧致黑炭面膜10片,2018-05-16 22:56,,,,
h***6,,"<div class=""comment-star star1""></div>",包装被人拆开过,,,2020-09-22 19:35,【紧致肌肤】毛孔紧致黑面膜,,
****4,,"<div class=""comment-star star1""></div>",不是说有送吗！？骗人哟,,,2020-10-29 20:06,【紧致肌肤】毛孔紧致黑面膜,,
****c,,"<div class=""comment-star star1""></div>",盒子全部打开的,【紧致肌肤】毛孔紧致黑面膜,2020-11-07 11:29,,,,
o***0,PLUS会员,"<div class=""comment-star star1""></div>",还没用，到时候再说,【清洁收缩毛孔】毛孔紧致黑面膜,2020-12-11 12:29,,,,
_***p,PLUS会员,"<div class=""comment-star star1""></div>",干巴巴的，点不湿润,【清洁收缩毛孔】毛孔紧致黑面膜,2020-12-23 20:00,,,,
W***1,,"<div class=""comment-star star1""></div>",此用户未及时填写评价内容,【收缩毛孔】毛孔紧致黑面膜,2022-02-18 16:13,,,,
c***7,,"<div class=""comment-star star1""></div>",完全不一样，不给退货差差差,,,,毛孔紧致黑炭面膜10片,,
****6,,"<div class=""comment-star star1""></div>",太假了，包装盒子都没封口，就是拿个盒子装了几片面膜,毛孔紧致黑炭面膜,,,,,2019-08-04 20:03
青***7,,"<div class=""comment-star star1""></div>",啥效果也没见，刺激,毛孔紧致黑炭面膜10片,2016-07-26 18:35,,,,
****c,,"<div class=""comment-star star1""></div>",买了3盒，送来盒子全是破的，面膜全部掉出来,毛孔紧致黑炭面膜,,,,,2019-04-27 10:40
刘***-,,"<div class=""comment-star star1""></div>",包装太差体验极差,,,2021-06-05 20:29,【收缩毛孔】毛孔紧致黑面膜,,
粮***-,,"<div class=""comment-star star1""></div>",使用感受：不好用过敏,【紧致肌肤】毛孔紧致黑面膜,2020-10-30 22:52,,,,
****s,,"<div class=""comment-star star1""></div>",京东的客服就是摆设！,毛孔紧致黑炭面膜10片,2017-06-04 11:27,,,,
l***e,,"<div class=""comment-star star1""></div>",必须差评，竟然没有标签，盒子都是被打开的，严重怀疑不是正品。一星都不想给。,毛孔紧致黑炭面膜,,,,,2019-06-20 13:33
****2,,"<div class=""comment-star star1""></div>",产品只要不降价，优惠多少都是没有价保的，只是让大家看看京东玩这文字游戏。,毛孔紧致黑炭面膜,,,,,2019-06-16 22:27
夜***i,,"<div class=""comment-star star1""></div>",这**是假货吧，#，跟我之前用的相比，这满满的垃圾感,毛孔紧致黑炭面膜,,,,,2019-09-12 22:42
稻***1,,"<div class=""comment-star star1""></div>",收到时面膜一片片跑了出了，盒子没有封口，而且问客服是什么原因时，却直接让找售后,毛孔紧致黑炭面膜,,,,,2019-06-21 12:00
神***3,PLUS会员,"<div class=""comment-star star1""></div>",可能不适合我吧，特别过敏，起小痘痘，红脸,毛孔紧致黑炭面膜10片,2017-12-13 10:35,,,,
不***评,PLUS会员,"<div class=""comment-star star1""></div>",这破包装我真没想法了京东连个包装盒都没有了吗？知道的是在京东买的不知道的还以为我捡了一堆破烂呢,毛孔紧致黑炭面膜10片,2018-09-20 23:12,,,,
****d,,"<div class=""comment-star star1""></div>",不好用，感觉没什么用呢！可能是这款产品不怎么样！！！,毛孔紧致黑炭面膜10片,2018-03-10 14:14,,,,
十***7,,"<div class=""comment-star star1""></div>",没有发票差评,毛孔紧致黑炭面膜10片,2016-10-10 14:57,,,,
熊***妈,,"<div class=""comment-star star1""></div>",假货，别买。,毛孔紧致黑炭面膜10片,2016-10-11 02:36,,,,
J***0,,"<div class=""comment-star star1""></div>",求给个解释..*,,,2016-11-05 19:10,毛孔紧致黑炭面膜10片,,
****a,,"<div class=""comment-star star1""></div>",扫出来价*,毛孔紧致黑炭面膜10片,2016-11-09 18:44,,,,
****5,,"<div class=""comment-star star1""></div>",还好,毛孔紧致黑炭面膜10片,2016-11-22 03:09,,,,
u***w,,"<div class=""comment-star star1""></div>",一,毛孔紧致黑炭面膜10片,2016-11-29 21:48,,,,
铭***行,PLUS会员,"<div class=""comment-star star1""></div>",一般,毛孔紧致黑炭面膜10片,2016-12-02 12:05,,,,
浅***5,PLUS会员,"<div class=""comment-star star1""></div>",掉坑,毛孔紧致黑炭面膜10片,2016-12-21 02:54,,,,
****5,,"<div class=""comment-star star1""></div>",刚买就减价,毛孔紧致黑炭面膜10片,2017-01-10 23:02,,,,
****a,,"<div class=""comment-star star1""></div>",垃圾,毛孔紧致黑炭面膜10片,,,,,
u***m,,"<div class=""comment-star star1""></div>",包装都是烂的,毛孔紧致黑炭面膜10片,,,,,
****e,,"<div class=""comment-star star1""></div>",还好,毛孔紧致黑炭面膜10片,,,,,
****b,,"<div class=""comment-star star1""></div>",感觉没有**,毛孔紧致黑炭面膜10片,,,,,
****6,,"<div class=""comment-star star1""></div>",假货，垃圾,毛孔紧致黑炭面膜10片,,,,,
欢***呀,PLUS会员,"<div class=""comment-star star1""></div>",一颗爱国的心,,,,毛孔紧致黑炭面膜10片,,
V***J,,"<div class=""comment-star star1""></div>",垃圾东*，不值,毛孔紧致黑炭面膜10片,,,,,
胖***_,,"<div class=""comment-star star1""></div>",韩国货,毛孔紧致黑炭面膜10片,,,,,
W***Y,PLUS会员,"<div class=""comment-star star1""></div>",不好,毛孔紧致黑炭面膜10片,,,,,
u***v,,"<div class=""comment-star star1""></div>",没作用,毛孔紧致黑炭面膜10片,2017-04-11 22:25,,,,
****b,,"<div class=""comment-star star1""></div>",不好不好,毛孔紧致黑炭面膜10片,2017-04-11 16:59,,,,
****4,,"<div class=""comment-star star1""></div>",不好,毛孔紧致黑炭面膜10片,2017-04-13 12:25,,,,
在***注,,"<div class=""comment-star star1""></div>",谁用谁知道。,毛孔紧致黑炭面膜10片,2017-05-11 01:03,,,,
老***1,,"<div class=""comment-star star1""></div>",没什么用。。,毛孔紧致黑炭面膜10片,2017-06-22 16:05,,,,
****p,,"<div class=""comment-star star1""></div>",物流太不好了,毛孔紧致黑炭面膜10片,2017-06-22 10:56,,,,
一***辞,,"<div class=""comment-star star1""></div>",一般般。。。,毛孔紧致黑炭面膜10片,2017-07-03 00:56,,,,
****g,,"<div class=""comment-star star1""></div>",一般123456789,毛孔紧致黑炭面膜10片,2017-07-10 17:07,,,,
****0,,"<div class=""comment-star star1""></div>",不好用，很失望,毛孔紧致黑炭面膜10片,2017-07-12 14:07,,,,
****k,,"<div class=""comment-star star1""></div>",假的，效果不好,毛孔紧致黑炭面膜10片,2017-07-21 09:59,,,,
u***h,,"<div class=""comment-star star1""></div>",感觉不怎么真,毛孔紧致黑炭面膜10片,2017-08-01 21:30,,,,
****h,,"<div class=""comment-star star1""></div>",效果一般般了,毛孔紧致黑炭面膜10片,2017-08-24 09:43,,,,
h***我,,"<div class=""comment-star star1""></div>",练买两盒亏了,毛孔紧致黑炭面膜10片,2017-08-28 13:06,,,,
****n,,"<div class=""comment-star star1""></div>",很假,毛孔紧致黑炭面膜10片,2017-09-12 08:41,,,,
****a,,"<div class=""comment-star star1""></div>",不满意，没效果,毛孔紧致黑炭面膜10片,2017-10-01 00:18,,,,
