用户名,会员,星级,评论,采集时间,类型1,类型2,评论时间1,评论时间2,评论时间3
蒋***明,PLUS会员,"<div class=""comment-star star3""></div>",东西一般,57:16.5,毛孔紧致黑炭面膜10片,,2017/1/9 13:20,,
****g,,"<div class=""comment-star star3""></div>",物流很好,57:16.6,毛孔紧致黑炭面膜10片,,2017/1/11 21:57,,
I***X,,"<div class=""comment-star star3""></div>",觉得有点油腻,57:16.7,毛孔紧致黑炭面膜10片,,2017/1/13 18:17,,
****s,,"<div class=""comment-star star3""></div>",???,57:16.7,毛孔紧致黑炭面膜10片,,2017/1/13 9:07,,
为***狂,PLUS会员,"<div class=""comment-star star3""></div>",希望是正品,57:16.8,毛孔紧致黑炭面膜10片,,2017/1/15 18:05,,
U***J,,"<div class=""comment-star star3""></div>",还可以。。。。。。。。。。。。。。。,57:16.9,毛孔紧致黑炭面膜10片,,,,
L***6,PLUS会员,"<div class=""comment-star star3""></div>",有点刺激,57:16.9,毛孔紧致黑炭面膜10片,,,,
C***o,,"<div class=""comment-star star3""></div>",还行,57:17.0,毛孔紧致黑炭面膜10片,,,,
华***4,PLUS会员,"<div class=""comment-star star3""></div>",没什么可说的！～～～～～～～～～～,57:17.1,毛孔紧致黑炭面膜10片,,,,
鼯***7,PLUS会员,"<div class=""comment-star star3""></div>",………………,57:17.2,毛孔紧致黑炭面膜10片,,,,
负***朝,,"<div class=""comment-star star3""></div>",e,57:17.6,毛孔紧致黑炭面膜10片,,,,
****b,,"<div class=""comment-star star2""></div>",用了过敏，,57:17.7,毛孔紧致黑炭面膜10片,,,,
****e,,"<div class=""comment-star star2""></div>",还行,57:17.7,毛孔紧致黑炭面膜10片,,,,
娇***美,,"<div class=""comment-star star3""></div>",不错。很喜欢我,57:17.8,毛孔紧致黑炭面膜10片,,2017/3/31 16:47,,
乐***f,,"<div class=""comment-star star2""></div>",没有效果啊,57:17.9,毛孔紧致黑炭面膜10片,,2017/4/4 20:56,,
W***h,,"<div class=""comment-star star3""></div>",还行吧！！！！,57:18.0,毛孔紧致黑炭面膜10片,,2017/4/4 10:41,,
R***e,,"<div class=""comment-star star3""></div>",效果一般,57:18.1,毛孔紧致黑炭面膜10片,,2017/4/5 23:05,,
我***鱼,,"<div class=""comment-star star3""></div>",还没有使用,57:18.2,毛孔紧致黑炭面膜10片,,2017/4/10 23:19,,
****1,,"<div class=""comment-star star3""></div>",一般。。。。。。,57:18.3,毛孔紧致黑炭面膜10片,,2017/4/24 12:41,,
锐***洋,,"<div class=""comment-star star3""></div>",一般般的感觉,57:18.5,毛孔紧致黑炭面膜10片,,2017/5/4 0:24,,
z***3,,"<div class=""comment-star star2""></div>",还没用，不过商家这广告打的179四盒是怎真逗，卷都用了，最后还是花了186.9块钱！全是套路,57:19.0,,【紧致细腻】毛孔紧致黑面膜,,,
****d,,"<div class=""comment-star star3""></div>",还是挺不错的,57:19.4,毛孔紧致黑炭面膜10片,,2017/5/30 18:15,,
****3,,"<div class=""comment-star star2""></div>",用了还行。。。。。。。。。,57:19.5,,毛孔紧致黑炭面膜10片,,2017/6/10 12:07,
肥***子,PLUS会员,"<div class=""comment-star star3""></div>",用了就过敏了,57:19.6,毛孔紧致黑炭面膜10片,,2017/6/11 20:30,,
_***r,,"<div class=""comment-star star3""></div>",效果一般般吧,57:19.7,毛孔紧致黑炭面膜10片,,2017/6/29 15:56,,
几***_,PLUS会员,"<div class=""comment-star star3""></div>",没有啥效果，,57:19.8,毛孔紧致黑炭面膜10片,,2017/7/2 7:48,,
****7,PLUS会员,"<div class=""comment-star star3""></div>",还没用………………,57:19.8,毛孔紧致黑炭面膜10片,,2017/7/2 2:33,,
a***5,,"<div class=""comment-star star3""></div>",没啥感觉。。,57:20.0,毛孔紧致黑炭面膜10片,,2017/7/6 21:51,,
****v,,"<div class=""comment-star star3""></div>",尺寸不够大啊,57:20.0,毛孔紧致黑炭面膜10片,,2017/7/15 22:30,,
罗***朋,,"<div class=""comment-star star3""></div>",挺不错的，，，。,57:20.1,毛孔紧致黑炭面膜10片,,2017/7/24 22:46,,
苦***呆,,"<div class=""comment-star star2""></div>",效果不好。。,57:20.5,毛孔紧致黑炭面膜10片,,2017/7/29 2:27,,
阿***Q,,"<div class=""comment-star star3""></div>",一般一般一般,57:20.5,毛孔紧致黑炭面膜10片,,2017/7/30 18:40,,
****b,,"<div class=""comment-star star3""></div>",质量问题般，，,57:20.6,毛孔紧致黑炭面膜10片,,2017/8/2 15:07,,
u***p,,"<div class=""comment-star star3""></div>",还好.......,57:20.6,毛孔紧致黑炭面膜10片,,2017/8/6 23:13,,
****b,,"<div class=""comment-star star3""></div>",没什么用，，，,57:20.7,毛孔紧致黑炭面膜10片,,2017/8/7 13:33,,
Z***7,,"<div class=""comment-star star2""></div>",再看吧！,57:20.7,毛孔紧致黑炭面膜10片,,2017/8/23 21:13,,
****o,,"<div class=""comment-star star3""></div>",可以,57:20.8,毛孔紧致黑炭面膜10片,,2017/8/31 9:46,,
****c,,"<div class=""comment-star star2""></div>",感觉不太行,57:20.8,毛孔紧致黑炭面膜10片,,2017/9/2 23:19,,
****j,,"<div class=""comment-star star3""></div>",还行吧,57:20.8,毛孔紧致黑炭面膜10片,,2017/9/3 16:00,,
黃***7,,"<div class=""comment-star star3""></div>",包裝有點差,57:20.9,毛孔紧致黑炭面膜10片,,2017/9/4 21:14,,
老***8,,"<div class=""comment-star star3""></div>",包装被人拆过,57:21.7,毛孔紧致黑炭面膜10片,,2017/11/14 21:34,,
J***0,,"<div class=""comment-star star3""></div>",没什么效果,57:21.8,毛孔紧致黑炭面膜10片,,2017/11/17 15:04,,
****C,,"<div class=""comment-star star3""></div>",无,57:21.8,毛孔紧致黑炭面膜10片,,2017/11/21 16:07,,
f***8,PLUS会员,"<div class=""comment-star star2""></div>",其实没什么用,57:21.9,毛孔紧致黑炭面膜10片,,2017/11/21 6:35,,
****6,,"<div class=""comment-star star3""></div>",没有发票,57:21.9,毛孔紧致黑炭面膜10片,,2017/11/22 22:52,,
凯***林,PLUS会员,"<div class=""comment-star star3""></div>",一般,57:22.0,毛孔紧致黑炭面膜10片,,2017/12/1 11:51,,
特***名,,"<div class=""comment-star star3""></div>",一般,57:22.0,毛孔紧致黑炭面膜10片,,2017/12/2 20:22,,
****q,,"<div class=""comment-star star3""></div>",一般,57:22.1,毛孔紧致黑炭面膜10片,,2017/12/13 20:25,,
z***h,PLUS会员,"<div class=""comment-star star3""></div>",还可以！,57:22.1,毛孔紧致黑炭面膜10片,,2017/12/14 23:50,,
这***-,,"<div class=""comment-star star3""></div>",还行,57:22.2,毛孔紧致黑炭面膜10片,,2017/12/14 16:41,,
****r,,"<div class=""comment-star star3""></div>",反正不像真的,57:22.6,毛孔紧致黑炭面膜10片,,2017/12/17 17:24,,
忘***城,PLUS会员,"<div class=""comment-star star3""></div>",一般般吧。,57:22.7,毛孔紧致黑炭面膜10片,,2017/12/20 7:47,,
Z***6,PLUS会员,"<div class=""comment-star star2""></div>",没啥改变,57:22.7,毛孔紧致黑炭面膜10片,,2017/12/27 9:51,,
p***2,PLUS会员,"<div class=""comment-star star3""></div>",还不错，可以,57:22.8,毛孔紧致黑炭面膜10片,,2017/12/28 10:21,,
****y,,"<div class=""comment-star star3""></div>",一般,57:22.8,毛孔紧致黑炭面膜10片,,2018/1/9 19:16,,
****2,,"<div class=""comment-star star3""></div>",用起来一般般,57:22.8,毛孔紧致黑炭面膜10片,,2018/1/19 16:44,,
精***5,PLUS会员,"<div class=""comment-star star3""></div>",就这包装？？？打击,57:22.9,,毛孔紧致黑炭面膜10片,,2018/3/6 19:38,
若***y,PLUS会员,"<div class=""comment-star star2""></div>",这个一般吧,57:22.9,毛孔紧致黑炭面膜10片,,2018/3/20 15:27,,
荞***8,,"<div class=""comment-star star3""></div>",包装简陋,57:23.0,,毛孔紧致黑炭面膜10片,,2018/3/20 13:29,
****w,PLUS会员,"<div class=""comment-star star3""></div>",过敏,57:23.0,毛孔紧致黑炭面膜10片,,2018/3/30 22:56,,
Y***晴,,"<div class=""comment-star star3""></div>",物流快，东西好，,57:23.4,毛孔紧致黑炭面膜10片,,2018/4/11 14:55,,
****q,,"<div class=""comment-star star2""></div>",垃圾东西，假货,57:23.5,毛孔紧致黑炭面膜10片,,2018/4/11 10:55,,
你***吗,,"<div class=""comment-star star2""></div>",包装真的垃圾,57:23.5,毛孔紧致黑炭面膜10片,,2018/4/12 22:00,,
****4,,"<div class=""comment-star star3""></div>",补水很好,57:23.6,毛孔紧致黑炭面膜10片,,2018/4/18 11:53,,
****F,,"<div class=""comment-star star3""></div>",掉价太快,57:23.6,毛孔紧致黑炭面膜10片,,2018/4/22 10:27,,
杨***1,,"<div class=""comment-star star2""></div>",无语了开过的,57:23.7,,毛孔紧致黑炭面膜10片,,2018/4/30 13:57,
E***g,PLUS会员,"<div class=""comment-star star2""></div>",还行,57:23.7,毛孔紧致黑炭面膜10片,,2018/5/3 22:43,,
u***w,,"<div class=""comment-star star3""></div>",OK吧还可以,57:23.8,毛孔紧致黑炭面膜10片,,2018/5/10 0:11,,
哈***潘,,"<div class=""comment-star star3""></div>",包装开的,57:23.9,毛孔紧致黑炭面膜10片,,2018/5/12 16:41,,
z***w,,"<div class=""comment-star star2""></div>",刚到不知效果,57:23.9,毛孔紧致黑炭面膜10片,,2018/5/29 11:07,,
小***8,PLUS会员,"<div class=""comment-star star2""></div>",还好吧！,57:24.4,毛孔紧致黑炭面膜10片,,2018/6/11 9:00,,
u***6,,"<div class=""comment-star star3""></div>",没什么效果,57:24.4,毛孔紧致黑炭面膜10片,,2018/6/12 8:26,,
****q,,"<div class=""comment-star star3""></div>",一般般,57:24.5,毛孔紧致黑炭面膜10片,,2018/6/13 20:37,,
****z,,"<div class=""comment-star star3""></div>",一般,57:24.5,毛孔紧致黑炭面膜10片,,2018/6/14 21:28,,
雁***8,,"<div class=""comment-star star3""></div>",一般,57:24.6,毛孔紧致黑炭面膜10片,,2018/6/17 15:20,,
W***t,,"<div class=""comment-star star3""></div>",物流有太慢了，,57:24.7,毛孔紧致黑炭面膜10片,,2018/7/3 19:09,,
e***L,PLUS会员,"<div class=""comment-star star2""></div>",好像假的？？,57:24.7,毛孔紧致黑炭面膜10片,,2018/7/12 10:32,,
****d,,"<div class=""comment-star star2""></div>",一般,57:24.7,毛孔紧致黑炭面膜10片,,2018/7/15 23:00,,
绅***-,,"<div class=""comment-star star3""></div>",包装太差，差评,57:24.8,毛孔紧致黑炭面膜10片,,2018/8/18 17:18,,
1***l,PLUS会员,"<div class=""comment-star star3""></div>",不是新包装,57:24.8,毛孔紧致黑炭面膜10片,,2018/9/11 19:55,,
****2,,"<div class=""comment-star star3""></div>",还可以,57:25.3,,毛孔紧致黑炭面膜10片,,2018/9/18 15:58,
****1,PLUS会员,"<div class=""comment-star star3""></div>",买贵了好多,57:25.4,毛孔紧致黑炭面膜,,,,2018/10/12 14:37
卡****,PLUS会员,"<div class=""comment-star star3""></div>",没啥效果,57:25.4,毛孔紧致黑炭面膜,,,,2018/10/17 11:10
****E,PLUS会员,"<div class=""comment-star star3""></div>",盒子都变形了,57:25.5,,毛孔紧致黑炭面膜,,,
****7,,"<div class=""comment-star star3""></div>",一般,57:25.5,毛孔紧致黑炭面膜,,,,2018/10/28 21:49
h***3,PLUS会员,"<div class=""comment-star star3""></div>",不咋好用,57:25.6,毛孔紧致黑炭面膜,,,,2018/11/4 20:24
T***丶,PLUS会员,"<div class=""comment-star star3""></div>",效果不明显,57:25.6,毛孔紧致黑炭面膜,,,,2018/11/7 5:45
上***王,PLUS会员,"<div class=""comment-star star2""></div>",不好,57:25.7,毛孔紧致黑炭面膜,,,,2018/11/12 17:28
u***2,,"<div class=""comment-star star3""></div>",还好，,57:25.8,毛孔紧致黑炭面膜,,,,2018/11/12 8:12
****v,,"<div class=""comment-star star3""></div>",效果一般，,57:25.8,毛孔紧致黑炭面膜,,,,2018/11/15 12:11
u***s,,"<div class=""comment-star star3""></div>",感觉不太好用,57:26.3,毛孔紧致黑炭面膜,,,,2018/12/5 14:56
淘***乐,,"<div class=""comment-star star3""></div>",一般吧！不值127,57:26.3,毛孔紧致黑炭面膜,,,,2019/1/11 22:54
****3,,"<div class=""comment-star star2""></div>",黑头去不掉,57:26.4,毛孔紧致黑炭面膜,,,,2019/1/11 11:14
忠***粉,,"<div class=""comment-star star2""></div>",太小了,57:26.4,毛孔紧致黑炭面膜,,,,2019/1/27 19:37
白***诶,,"<div class=""comment-star star3""></div>",包装太差,57:26.5,毛孔紧致黑炭面膜,,,,2019/2/14 16:52
****1,,"<div class=""comment-star star3""></div>",包装太差了,57:26.5,毛孔紧致黑炭面膜,,,,2019/3/18 19:38
s***0,,"<div class=""comment-star star2""></div>",还行,57:26.6,毛孔紧致黑炭面膜,,,,2019/4/1 13:43
****o,PLUS会员,"<div class=""comment-star star2""></div>",不咋地,57:26.6,毛孔紧致黑炭面膜,,,,2019/4/3 7:27
z***X,,"<div class=""comment-star star2""></div>",我用这个过敏,57:26.7,毛孔紧致黑炭面膜,,,,2019/4/20 21:04
****3,,"<div class=""comment-star star3""></div>",包装需要提升,57:26.7,毛孔紧致黑炭面膜,,,,2019/4/20 14:32
****1,,"<div class=""comment-star star3""></div>",感觉没效果,57:27.3,毛孔紧致黑炭面膜,,,,2019/4/22 20:11
梦***-,,"<div class=""comment-star star3""></div>",包装有破损,57:27.4,毛孔紧致黑炭面膜,,,,2019/4/27 18:58
O***y,PLUS会员,"<div class=""comment-star star2""></div>",一般,57:27.5,毛孔紧致黑炭面膜,,,,2019/5/9 9:26
****0,,"<div class=""comment-star star3""></div>",感觉一般,57:27.5,毛孔紧致黑炭面膜,,,,2019/5/11 7:21
糖***_,,"<div class=""comment-star star3""></div>",一般,57:27.6,毛孔紧致黑炭面膜,,,,2019/5/13 6:21
1***p,,"<div class=""comment-star star2""></div>",一般般,57:27.6,毛孔紧致黑炭面膜,,,,2019/6/15 12:50
****u,,"<div class=""comment-star star3""></div>",划算得不得了,57:27.7,毛孔紧致黑炭面膜,,,,2019/6/19 11:08
****妗,,"<div class=""comment-star star3""></div>",一般般吧,57:27.7,毛孔紧致黑炭面膜,,,,2019/6/20 19:07
****b,,"<div class=""comment-star star2""></div>",补水效果一般,57:27.8,毛孔紧致黑炭面膜,,,,2019/6/21 8:23
-***-,,"<div class=""comment-star star3""></div>",不知道,57:27.8,毛孔紧致黑炭面膜,,,,2019/6/23 23:57
****2,,"<div class=""comment-star star3""></div>",还可以,57:28.3,毛孔紧致黑炭面膜,,,,2019/6/23 23:39
微***0,PLUS会员,"<div class=""comment-star star3""></div>",一般般,57:28.3,毛孔紧致黑炭面膜,,,,2019/6/24 21:11
u***3,PLUS会员,"<div class=""comment-star star3""></div>",盒子是开的,57:28.3,毛孔紧致黑炭面膜,,,,2019/7/1 19:49
v***4,,"<div class=""comment-star star3""></div>",还行,57:28.4,毛孔紧致黑炭面膜,,,,2019/7/1 18:48
s***2,,"<div class=""comment-star star2""></div>",还行吧！,57:28.4,毛孔紧致黑炭面膜,,,,2019/7/9 11:09
****7,,"<div class=""comment-star star3""></div>",补水效果一般,57:28.5,毛孔紧致黑炭面膜,,,,2019/7/30 12:29
u***3,,"<div class=""comment-star star3""></div>",一般般吧,57:28.6,毛孔紧致黑炭面膜,,,,2019/7/31 19:20
****o,,"<div class=""comment-star star3""></div>",没有防伪码,57:28.6,毛孔紧致黑炭面膜,,,,2019/8/6 12:37
Z***生,PLUS会员,"<div class=""comment-star star3""></div>",有点小,57:28.6,毛孔紧致黑炭面膜,,,,2019/8/7 19:08
泡***怪,,"<div class=""comment-star star2""></div>",一般吧,57:28.7,毛孔紧致黑炭面膜,,,,2019/8/13 20:15
0***0,,"<div class=""comment-star star2""></div>",有点假！！！,57:29.5,毛孔紧致黑炭面膜,,,,2019/8/17 12:56
****z,,"<div class=""comment-star star3""></div>",还不错,57:29.6,毛孔紧致黑炭面膜,,,,2019/9/1 16:00
W***i,PLUS会员,"<div class=""comment-star star3""></div>",一般,57:29.6,毛孔紧致黑炭面膜,,,,2019/9/7 15:59
团***9,,"<div class=""comment-star star2""></div>",过敏,57:29.7,毛孔紧致黑炭面膜,,,,2019/9/16 10:59
特***7,PLUS会员,"<div class=""comment-star star3""></div>",一般般啦,57:29.7,毛孔紧致黑炭面膜,,,,2019/9/27 15:02
X***9,PLUS会员,"<div class=""comment-star star3""></div>",还行，精华不多,57:29.8,,毛孔紧致黑炭面膜,,,
u***g,PLUS会员,"<div class=""comment-star star3""></div>",还可以,57:29.8,毛孔紧致黑炭面膜,,,,2019/10/13 8:06
岚***a,,"<div class=""comment-star star3""></div>",一般,57:29.9,毛孔紧致黑炭面膜,,,,2019/10/18 21:48
l***g,PLUS会员,"<div class=""comment-star star3""></div>",一般,57:29.9,毛孔紧致黑炭面膜,,,,2019/10/23 11:53
l***5,,"<div class=""comment-star star3""></div>",使用感受：一般,57:30.0,【紧致细腻】毛孔紧致黑炭面膜,,,,2019/11/3 20:39
