用户名,会员,星级,评论,类型1,评论时间1,类型2,评论时间2,采集时间,评论时间3
****d,PLUS会员,"<div class=""comment-star star5""></div>",经常在京东上看到这个销量很火的面膜，自己就买试贴了几天，贴到脸上很舒服，对皮肤没有任何刺激，同事都夸我皮肤好了，还说让我推荐给他呢,,,【提亮焕肤】美白保湿黑面膜,2021/9/22 11:36,11:43.5,
h***y,PLUS会员,"<div class=""comment-star star5""></div>",一起买了三款面膜，水库面膜已经用过了，精华液很多，保湿效果很好，胶原蛋白和竹炭面膜还没有用，先给好评。使用后再来评论。,,,美白黑炭面膜10片,2017/12/14 22:14,11:43.5,
*****,,"<div class=""comment-star star5""></div>",补水效果：好贴合效果：很大很服贴其他特色：活动买的，两三天敷一次，秋季补水就好，美白不指望～,,,【焕白因子】美白保湿黑炭面膜,,11:43.6,
白***文,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：包装精美，设计时尚使用感受：使用上皮肤很舒适，没有任何刺激感，使用完感觉很Q弹。适合肤质：家里油性干性皮肤都在使用，感觉挺好。补水效果：水嫩Q弹贴合效果：完美贴合面部。脸大考虑x2,,,【焕白因子】美白保湿黑面膜,,11:43.6,
****l,PLUS会员,"<div class=""comment-star star5""></div>",保湿效果非常好，里面精华很多，秋天皮肤一直很干，用了几天效果很明显，皮肤水润润的。,,,【焕白因子】美白保湿黑面膜,,11:43.7,
****f,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：不错，包装也非常到位使用感受：挺补水的适合肤质：各种肤质都比较不错的补水效果：挺好的贴合效果：比较贴合其他特色：一直在京东买面膜，订货方便到货也很快的。服务态度也很好的希望多搞一些活动希望价格优惠一些总体比较满意的,,,【焕白因子】美白保湿黑面膜,,11:44.1,
出***国,PLUS会员,"<div class=""comment-star star5""></div>",面膜是日常必备的东西，消费比较大，这一款物美价廉，比较合适，用过了之后发现还不错，我是混合性皮肤，我老公是大油性皮肤，我们两个一起用面膜算是比较好吸收的，不会太油腻，完全能够满足基本的补水和美白的要求，不错,,,【补水提亮】美白保湿黑面膜,2020/8/8 9:04,11:44.1,
****5,PLUS会员,"<div class=""comment-star star5""></div>",给弟弟买的，他说非常好用，双12又给他买了几盒，价格还比较优惠，补水效果很好,,,,,11:44.2,
****J,,"<div class=""comment-star star5""></div>",第一次购买，用过了挺好的，我和老公一起用，保湿效果不错，刚贴完感觉有点白的效果，我买了三盒，看看如果效果好的话，会一直用这款面膜。。。还有京东物流很给力，我在郊区住上午下定单下午就给送到家了。,,,美白黑炭面膜10片,2018/4/4 19:17,11:44.2,
陈***智,,"<div class=""comment-star star5""></div>",这块很不错，冬天用尽量用温水泡一下，优惠活动也比较大。男士一般一星期一次到两次就可以。不用太频繁。效果很高长期用效果会非常明显。,,,【焕白因子】美白保湿黑面膜,,11:44.3,
****f,,"<div class=""comment-star star5""></div>",用了美迪惠尔之后就一直购买，价格不贵，用起来也很好，精华液也很多！,,,,,11:44.3,
****0,PLUS会员,"<div class=""comment-star star5""></div>",特别好，老品牌用了好多年，补水美白效果很好，618活动力度很大，刚买了四盒又买了四盒，可以用几个月了,,,美白黑炭面膜,,11:44.4,
c***u,PLUS会员,"<div class=""comment-star star5""></div>",性价比超高京东活动优惠力度超大一直囤货使用哦配送极速包装保护很好赞,,,【焕白因子】美白保湿黑面膜,,11:44.4,
5***Y,PLUS会员,"<div class=""comment-star star5""></div>",活动买的非常划算用了以后不那么干上妆服帖美白效果可能需要持续用才会有效果目前保湿效果不错,,,美白黑炭面膜,,11:44.5,
H***l,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：面膜布很舒服很服帖，使用很方便使用感受：我是早晚都敷一次，用了一两天了，保持效果很ok，其他的美白功效什么的需要长期的使用再看补水效果：补水效果很可以，用完抚摸自己的脸都有明显的感受,,,【提亮焕肤】美白保湿黑面膜,2021/3/31 19:35,11:44.5,
孟***致,PLUS会员,"<div class=""comment-star star5""></div>",经常买美迪惠尔的面膜，美白超薄特别的滋润，又出了安瓶的，也买来试试,,,,,11:44.9,
明***1,,"<div class=""comment-star star5""></div>",大爱这款面膜，不知道用了多少了，感觉不管是补水还是透气效果都很好，特别是黑膜，不黏腻，保湿，你们的液也非常多，每次买的，买够几个月的量！,,,【提亮焕肤】美白保湿黑面膜,2021/6/15 13:09,11:45.0,
****n,PLUS会员,"<div class=""comment-star star5""></div>",还没用，用过这个牌子蓝色补水的很好用，补水效果特别好，价格也算合适，最近脸上有点长痘，试试他家的清洁面膜试试，好用会回购的，每次搞活动都囤一大堆面膜。,,,【补水提亮】美白保湿黑面膜,2020/11/3 1:22,11:45.0,
米***贝,,"<div class=""comment-star star5""></div>",之前用的别的牌子，抱着试试的态度买的，每次也都是赶着活动买，感觉真心划算，我是那种过敏肌，不赶乱用，没想到一用就觉得真心好用！而且我可是老顾客，很赞，必须评价下！,,,美白黑炭面膜,,11:45.1,
雨***y,,"<div class=""comment-star star5""></div>",京东物流杠杠的快，面膜活动购买4盒超级划算哦?太喜欢了，一直使用这款面膜，补水效果超级好，放在冰箱里后贴脸上真的是镇静舒缓肌肤，水润水润的，希望坚持下去可以改善皮肤问题,,,美白黑炭面膜,,11:45.1,
****e,,"<div class=""comment-star star5""></div>",一直都用这个品牌，敷完脸部很透亮，好上妆，刚好符合我的脸部，还会回购的,,,,,11:45.2,
****w,,"<div class=""comment-star star5""></div>",这个特别的好用，不过敏，美白，补水，很贴夫。我已经用这个面膜一年了,,,美白黑炭面膜10片,2018/8/26 16:58,11:45.2,
小***1,,"<div class=""comment-star star5""></div>",使用感受：一直在用适合肤质：敏感皮肤的福音补水效果：补水效果很好，用完很滋润,,,【焕白因子】美白保湿黑面膜,,11:45.2,
浮***1,PLUS会员,"<div class=""comment-star star5""></div>",一直以来用过很多面膜，在平价面膜中，唯有美迪惠尔的黑炭面膜是我不变的选择，面膜补水效果很好，并且因为有添加烟酰胺，有一定提亮肤色的效果。,,,美白黑炭面膜,,11:45.3,
罗***青,,"<div class=""comment-star star5""></div>",用的时候感觉很清爽，还挺贴合皮肤的，有一股清幽清幽的淡淡香味，不冲，很喜欢用完揭下来一照镜子，感觉肤色有变白哦，皮肤透亮透亮的值得五星好评！,,,,,11:45.3,
j***n,PLUS会员,"<div class=""comment-star star5""></div>",老用户了，回购了很多次了，每年618743和双11多要存，补水效果很好补水效果：非常好适合肤质：大油皮很合适使用感受：挺好的,,,,,11:45.7,
****9,PLUS会员,"<div class=""comment-star star5""></div>",一直用这个牌子的面膜，尤其秋冬季皮肤干燥，每天敷一贴非常好用?,,,,,11:45.8,
小***1,,"<div class=""comment-star star5""></div>",针剂面膜里面最喜欢这款，黑膜，美白补水，对我个人肤质来说有比较明显的改善，皮肤有变细腻，这款也是无意发现的，不像补水的那款名声那么大，25ml一片，精华液很多，贴合面部，一直关注的一款，只要有活动就是必囤款,,,【补水提亮】美白保湿黑面膜,2020/7/3 12:07,11:45.8,
爱***楠,PLUS会员,"<div class=""comment-star star5""></div>",最喜欢的一款竹炭面膜一直在用看到618有活动果断入手这款面膜真的不错用完也是清爽因为我是大油田再说快递真的给力我618买的以为得20号才可以到没想到当天晚上快递员就送到了辛苦了,,,美白黑炭面膜10片,2018/6/18 20:44,11:45.9,
****K,,"<div class=""comment-star star5""></div>",这款面膜太好用了吧。冬天干燥干燥的，贴上去，一点刺激感都没有，就只觉得湿润润的。大爱了。,,,,,11:45.9,
****鵝,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：第二次购买，感受不到啥效果了适合肤质：我是大油皮补水效果：一般贴合效果：这个很值得l夸赞，我属于圆脸微胖的女生吧，特别适合我的脸型，不大不小刚刚好，这个是我贴过最合适我脸型的面膜，因此才会第二次购买,,,【焕白因子】美白保湿黑面膜,,11:46.0,
H***W,,"<div class=""comment-star star5""></div>",使用感受：上脸很服帖不闷，撕下来的时候也是水水嫩嫩的，还能顺便给脸做个提拉，不会闷痘，最近一直在空调房里呆着，因为疫情也出不去门，所以皮肤很缺水，满满的精华液能够深度补水，性质温和，敏感肌也能用哦，性价比也很高。,,,【焕白因子】美白保湿黑面膜,,11:46.0,
年***y,PLUS会员,"<div class=""comment-star star5""></div>",赶上活动买面膜巨合适，而且这个面膜保湿效果很好???,,,【补水提亮】美白保湿黑面膜,2020/11/16 13:13,11:46.1,
****a,,"<div class=""comment-star star5""></div>",产品质感：很好使用感受：有美白作用，皮肤提亮多了适合肤质：我比较敏感，但用这个没任何不舒服的补水效果：非常好，迄今为止觉得最有效果的贴合效果：刚好其他特色：现在搞活动，非常划算,,,【焕白因子】美白保湿黑面膜,,11:46.1,
郝***麦,,"<div class=""comment-star star5""></div>",这太好用了吧，我之前没怎么用面膜敷上之后居然有立竿见影的效果啊，毛孔真的小了好多呀。从今往后我就是你家的铁粉忠粉了！一定以及肯定会回购，并且已经无数次推荐给自己身边的同事和亲友。,,,,,11:46.2,
****l,PLUS会员,"<div class=""comment-star star5""></div>",超级补水的面膜冬天脸皮干老是起皮就买了好多这个面膜超级补水一天一片敷很好用连续敷了三天脸上就不怎么起皮了,,,,,11:46.5,
u***1,,"<div class=""comment-star star5""></div>",不知道用了多少次这款面膜了，反正就是一直在用，真的很好用，买了很多次了,,,【焕白因子】美白保湿黑面膜,,11:46.6,
买***光,,"<div class=""comment-star star5""></div>",使用感受：面膜有助于锁水保湿，改善干燥、粗糙肤质，每次敷完后皮肤可水**的哩~我大概用了2周，效果非常明显了，赶走黄气，肤色有明显亮了一个度，很好的改善了肤色不均，素颜也不会让人觉得气色暗淡，美白能力也让人好surprise，看着现在我的皮肤细腻通透，透出来健康的光泽感超级棒，,,,,,11:46.6,
u***i,PLUS会员,"<div class=""comment-star star5""></div>",是正品，超级敏感肌也没有过敏，味道也特别好闻，用完皮肤白嫩光滑，超级喜欢，京东的物流快到飞起,,,美白黑炭面膜,,11:46.7,
****3,,"<div class=""comment-star star5""></div>",这次京东搞活动一下买了四盒，很好用，很补水，这款买了几次了，很好。,,,【焕白因子】美白保湿黑炭面膜,,11:46.7,
****d,,"<div class=""comment-star star5""></div>",一直用，好多年了，之前一直用蓝色，现在五颜六色整了一个遍，都挺好用的使用感受：补水效果很好，还会继续回购适合肤质：应该是任何肤质吧，我是干性皮肤，用了很好补水效果：补水效果超强贴合效果：贴合度完美其他特色：包装好看，五颜六色的，哈哈,,,【补水提亮】美白保湿黑面膜,2020/10/29 15:43,11:46.8,
三***居,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：面膜薄厚适中，香味清淡使用感受：敷在脸上很舒服，时间久一些也不干燥补水效果：补水还没感觉，美白不错,,,,,11:46.8,
米***天,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：面膜柔软，很轻薄使用感受：清洁效果很好，用完之后皮肤感觉很通透适合肤质：盒盒盒补水效果：补水效果也挺好贴合效果：非常贴合面部,,,【补水提亮】美白保湿黑面膜,2020/11/1 15:58,11:46.9,
b***5,,"<div class=""comment-star star5""></div>",给老婆买的，效果不用多说，韩国大品牌，值得放心，京东价格便宜，物流快，上午买下午就能到，已多次购买，经常推荐朋友们购买，实体店一盒要88元，以后还会继续回购，京东售后各方便都很好，这个价位买到很划算了！！,,,美白黑炭面膜,,11:46.9,
