用户名,会员,星级,评论,类型1,类型2,评论时间1,评论时间2,采集时间,评论时间3
梦***魂,,"<div class=""comment-star star5""></div>",很好用哦，晚上睡觉的时候敷一片，美美睡一觉起来，各种漂亮，我是过敏肤质，用了以后未出现过敏情况，搞活动的时候囤的，特实惠,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:47.424,
u***p,,"<div class=""comment-star star5""></div>",用着特别师傅，不刺激，敷完感觉皮肤水水的,,,,,2022-04-24 11:27:47.479,
无***称,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔大品牌好用，一直在用这个牌子的面膜，补水保湿，效果很赞，京东正品有保障，价格实惠，送货快，包装严实，这款茶树面膜对油性皮肤非常友好,,【调理水油平衡】茶树面膜,,2021-02-26 20:35,2022-04-24 11:27:47.522,
B***羊,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：质感很温和不刺激使用感受：使用后感觉很清爽可以洗脸也可以不洗贴合效果：贴个效果非常好,,,,,2022-04-24 11:27:47.578,
u***7,,"<div class=""comment-star star5""></div>",这和都快用完了，抑制痘痘，修复皮肤油腻感还是很好用的,,茶树面膜,,,2022-04-24 11:27:48.111,
****c,,"<div class=""comment-star star5""></div>",这个真的好用用完脸很舒服不油腻也不紧绷挺好,,,,,2022-04-24 11:27:48.154,
****k,PLUS会员,"<div class=""comment-star star5""></div>",京东优惠力度很大，经常回购。我是过敏性皮肤，选面膜比较注意，这个很好。淡淡的茶味，很不错,,,,,2022-04-24 11:27:48.206,
****7,,"<div class=""comment-star star5""></div>",补水效果很好，祛痘消炎效果也不错，对于痘痘肌有问题的肌肤超级友好，正常皮肤无功无过,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:48.257,
****d,,"<div class=""comment-star star5""></div>",快递很给力，面膜也很给力，第二次购买了。好评,茶树面膜,,,,2022-04-24 11:27:48.317,2019-09-01 08:24
u***d,,"<div class=""comment-star star5""></div>",茶树的是祛痘补水的，我脸上有时候也冒痘，茶树的人祛痘效果挺好的，建议大家入手哦，物美价廉。,,,,,2022-04-24 11:27:48.373,
S***8,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔这款面膜主要是功效是补水控油，使用了一段时间，脸上的油明显变少了很多，而且也变得光滑了，下次还会继续买，物流和包装都很不错。最近几年一直没有用时间在自己脸上，脸上都变得坑坑洼洼的，以后会常买来补救一下吧！,,【镇定肌肤】茶树面膜,,2020-08-06 15:37,2022-04-24 11:27:48.434,
易***3,,"<div class=""comment-star star5""></div>",喜欢这个味道，面膜设计很贴心，很服贴！,,,,,2022-04-24 11:27:48.486,
h***吧,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：真的推荐啊，快递速度特别的快，爱了爱了适合肤质：东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！补水效果：收到宝贝了，很酷，拿着很有面子，很喜欢，质量很好，推荐购买产品质感：我每个月零零总总要买很多东西，都在这里买的，非常方便，适合我这种不爱出门逛街的人其他特色：终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接贴合效果：物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来henhao,,,,,2022-04-24 11:27:48.550,
我***走,PLUS会员,"<div class=""comment-star star5""></div>",看见合适的面膜就会囤货，家里的面膜已经有很多了，但是看到这款面膜还是果断下手了，之前用过这个品牌的。补水效果很好，用着很方便，这次看到优惠赶快下手又买了四盒，精华液很多，可以给脸部很好的补水，脸部很干的宝宝们可以选购，物流也很快，隔天就到了，真的很贴心，支持京东,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:48.630,
簡***5,PLUS会员,"<div class=""comment-star star5""></div>",一直都在买这个牌子很好用。洗完脸之后抹点霜在贴上这补水面膜，简直不要不要的，非常滋润，建议大家也可以试试这个方法，贴面膜之前抹一层润肤霜，这样帖出来效果非常好，京东的物流也是很给力的，一般都是第二天到货，好评,,【镇定肌肤】茶树面膜,,2020-08-24 14:51,2022-04-24 11:27:49.180,
灰***狼,PLUS会员,"<div class=""comment-star star5""></div>",自营的产品，到货速度非常快，前一天下单第二天早上就到货了，这次做活动价格比较实惠，一次买了两个产品各二盒，看起来还不错，用后再追评,,【调理水油平衡】茶树面膜,,2021-03-09 13:05,2022-04-24 11:27:49.257,
****j,PLUS会员,"<div class=""comment-star star5""></div>",这款面膜油性皮肤用的话应该效果更好，虽说是控油面膜，但是补水保湿效果也是非常好?。再次就是物流这方面目前自营品牌没有能跟京东比。超赞。,,【调理水油平衡】茶树面膜,,2021-01-06 14:08,2022-04-24 11:27:49.300,
u***i,PLUS会员,"<div class=""comment-star star5""></div>",美妆节给媳妇买的，这个牌子的面膜确实不错，媳妇儿说很温和,,,,,2022-04-24 11:27:49.349,
羅***樂,,"<div class=""comment-star star5""></div>",超级合适，很好用，补水，买了四盒不一样的…交换着用，希望能扛过这个疫情……,,,,,2022-04-24 11:27:49.393,
c***3,,"<div class=""comment-star star5""></div>",wuli玄彬代言的东西，好～199减100诚意很足。以前有一次也买的这个牌子的。用起来挺好吸收的而且肤色也感觉亮了一些。挺好的。,,,,,2022-04-24 11:27:49.452,
苏***元,PLUS会员,"<div class=""comment-star star5""></div>",促销买的很划算，同事都说蓝色包装更好用，个人觉得还不错，很薄，蛮滋润！,,,,,2022-04-24 11:27:49.495,
淘***静,,"<div class=""comment-star star5""></div>",这款好像大家都在用，期待效果，昨晚贴了一贴，很服帖，用起来滑滑的，起了痘痘，希望多补补水加速痘印变淡,,,,,2022-04-24 11:27:49.536,
z***3,PLUS会员,"<div class=""comment-star star5""></div>",这款面膜很清爽，对于我这个大油田，痘痘肌非常友好，一点负担都没有。,,,,,2022-04-24 11:27:49.579,
那***叽,,"<div class=""comment-star star5""></div>",精华不黏稠，水很多，用完润润的，不会腻，很好。对痘痘有镇静肌肤的效果,,,,,2022-04-24 11:27:49.635,
u***f,,"<div class=""comment-star star5""></div>",因为最近有点痘印，刚好又看到这个可以控油祛痘等其他的功效，所以就买了，看看用完以后效果如何，15分钟撕下来之后脸上还有很多精华等着它慢慢吸收。,,茶树面膜10片,,2016-11-15 22:46,2022-04-24 11:27:50.178,
可***人,PLUS会员,"<div class=""comment-star star5""></div>",之前也用过这款面膜很不错，这次看活动很划算马上就下单了,,,,,2022-04-24 11:27:50.236,
1***2,,"<div class=""comment-star star5""></div>",美迪惠尔真的是超级实惠的一款韩国面膜，之前一直用蓝色的补水款，最近看韩国博主说这个绿色的才是韩国好用的～而且美迪惠尔在韩国也是性价比很高的一款～这个面膜主打镇定修复～很适合我这种敏感肌肤，大家也可以尝试下其他款喔～,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:50.288,
魂***歌,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：包装不错，面膜是单张的，有字母的压纹使用感受：很舒服！用了维生素那个，很棒，也可能是太久没敷面膜了，天气太冷么办法适合肤质：我是大油皮补水效果：挺好的，第二天状态挺好贴合效果：很贴合，比以前用的wis好多了其他特色：快递很快呀，而且做活动价格还可以！,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:50.337,
y***8,PLUS会员,"<div class=""comment-star star5""></div>",面膜质量特别好，滋润防痘，特别是不过敏，我用别的面膜容易过敏，但是这一款的就没问题，很舒服。,,,,,2022-04-24 11:27:50.384,
****4,,"<div class=""comment-star star5""></div>",送货速度快，价格很优惠，面膜很服帖，敏感皮肤用着很好，很舒服，精华液多，脖子手臂都可以用,,茶树面膜10片,,2018-05-04 16:12,2022-04-24 11:27:50.439,
l***g,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：很好，以前用过，这次算是第二次买了，补水效果：一般，感觉没多少液,,【镇定肌肤】茶树面膜,,2020-09-24 23:25,2022-04-24 11:27:50.497,
H***9,,"<div class=""comment-star star5""></div>",新包装，小小个很方便。物流也是很快了第二天就到了。这款对肤质有点要求，可以自己琢磨琢磨,,【调理水油平衡】茶树面膜,,2021-03-03 16:44,2022-04-24 11:27:50.551,
u***a,,"<div class=""comment-star star5""></div>",第一次购买，用完之后皮肤润润的，很满意，唯一不足，很难取开，可否是双层呢，那样使用会很方便的,,,,,2022-04-24 11:27:50.606,
m***2,PLUS会员,"<div class=""comment-star star5""></div>",用完挺滋润的，趁着双十一多囤点货，超值，每隔一天一片能用一阵子了,,【镇定舒缓】茶树面膜,,2021-11-14 10:41,2022-04-24 11:27:50.669,
晏***吖,PLUS会员,"<div class=""comment-star star5""></div>",好用，我是混合型肌膚，反正是用來補水的，用完不會有刺痛感，精華液還挺多的，面膜很服帖，特別好,,茶树面膜,,,2022-04-24 11:27:51.433,
****k,PLUS会员,"<div class=""comment-star star5""></div>",天气太干燥，一下子就囤了7盒，还不错吧，天气太干就一夜一张，敷的时候很舒服，敷完洗掉要赶紧擦面霜，不然还是很干。,,,,,2022-04-24 11:27:51.480,
士***_,,"<div class=""comment-star star5""></div>",跟水库一个牌子还没用水库的特别好用这个应该也不错,,茶树面膜10片,,2017-06-13 15:04,2022-04-24 11:27:51.526,
z***y,,"<div class=""comment-star star5""></div>",贴在脸上很舒服没有酒精的味道这是主打控油平衡肤质的我是痘痘肌早上醒了照镜子脸还是白白嫩嫩的会回购,,,,,2022-04-24 11:27:51.566,
B***s,,"<div class=""comment-star star5""></div>",特别喜欢美迪惠尔的面膜纸，跟我的脸是非常的搭，敷完之后的效果也很喜欢，会回购,,茶树面膜,,,2022-04-24 11:27:51.615,
g***5,,"<div class=""comment-star star5""></div>",东西很好，水份充足，搞活动买的，很划算京东服务也好，大年三十给我还送货，给个赞,,茶树面膜10片,,2018-02-15 10:57,2022-04-24 11:27:51.667,
嘎***喵,PLUS会员,"<div class=""comment-star star5""></div>",面膜真的很好用，昨天收到了以后用来一个补水的挺好用的很服帖，而且我是搞活动买的很划算，卖家服务态度挺好。大家可以放心购买，经常使用，而且每次都是搞活动的时候买的，满满一大箱，超级的实惠。,,【水油平衡】茶树面膜,,2021-06-12 13:00,2022-04-24 11:27:51.720,
钻***环,,"<div class=""comment-star star5""></div>",去痘效果还行吧主要是补水保湿效果非常好面膜纸略厚,,茶树面膜10片,,2018-07-22 19:46,2022-04-24 11:27:51.783,
浅***9,PLUS会员,"<div class=""comment-star star5""></div>",今天上午下单，下午就收到了，看这个包装好之前买的绿色那款差不多的，很喜欢，期待使用效果。,,茶树面膜10片,,,2022-04-24 11:27:51.836,
华***狗,PLUS会员,"<div class=""comment-star star5""></div>",感觉很好，敷着很舒服，就是太小了，敷不完全脸。,,茶树面膜10片,,2018-05-03 17:06,2022-04-24 11:27:51.883,
小***5,,"<div class=""comment-star star5""></div>",茶树的味道很浓，很喜欢，比补水的要薄，感觉很舒服，还比较满意，目前还没有太大效果,,,,,2022-04-24 11:27:52.316,
****1,,"<div class=""comment-star star5""></div>",用了蓝色补水的，因为特别好，又买了镇定的，特别好，第二天早上脸上的红色消了好多，这款面膜真太好用了，我要推荐我的舍友们都买这个,,,,,2022-04-24 11:27:52.365,
h***u,,"<div class=""comment-star star5""></div>",一直都在用，那里变白了不少，老公说味道也清爽了很多，很喜欢，夫妻生活也和谐了，谢谢老刘,,,,,2022-04-24 11:27:52.415,
****f,,"<div class=""comment-star star5""></div>",贴合效果：感觉还不错，贴上去很贴皮肤，不刺激很温和，坚持使用?,,茶树面膜,,,2022-04-24 11:27:52.463,
p***4,PLUS会员,"<div class=""comment-star star5""></div>",用了一片，质地很清爽，精华数量适中，期待效果,,,,,2022-04-24 11:27:52.536,
l***e,,"<div class=""comment-star star5""></div>",使用感受：用了蓝色补水的，觉得水挺多的，用着也挺舒服。贴合效果：比较薄，挺好的，个人感觉，用着不错，补水很好，用完后多余的精华还能涂手，赞。适合肤质：我是油性皮肤，觉得还是挺不错的，价格上比其他牌子贵点，一分钱一分货吧。快递一直没的说，很快，双十一也不含糊，京东的铁粉了都是，离不开了。,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:52.595,
阿***哦,,"<div class=""comment-star star5""></div>",物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！,,,,,2022-04-24 11:27:52.647,
