用户名,会员,星级,评论,类型1,类型2,评论时间1,评论时间2,采集时间,评论时间3
w***6,PLUS会员,"<div class=""comment-star star5""></div>",物流超级超级快！质量也非常不错，的确物有所值包装非常结实，东西保护得很好，值得好评这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接,,【焕亮肤色】维他命安瓶面膜,,2021-11-18 12:23,2022-04-24 11:04:52.175,
****x,,"<div class=""comment-star star5""></div>",美迪惠尔是我一直用的面膜，买的不下二十盒了，强烈推荐，不踩雷,,,,,2022-04-24 11:04:52.242,
小***砸,,"<div class=""comment-star star5""></div>",物流超级超级快非常不错，的确物有所值,,,,,2022-04-24 11:04:52.283,
****i,,"<div class=""comment-star star5""></div>",面膜很好，一直用这个牌子的,,,,,2022-04-24 11:04:52.330,
贪***巴,PLUS会员,"<div class=""comment-star star5""></div>",一下子买了四款，价位特别划算，用下来感觉就是：超值。我一下子都打开，四款轮着用，每天上班回来，洗完了，如果天气干燥就用蓝色，如果太阳大晒到了就用vc那款，熬夜了就用胶原蛋白那款&hellip;用完了皮肤很滋润，一天一张，特殊情况下两张。那天去吃饭，对面一女的的忍不住问我是做美容的么？皮肤这么好&hellip;印证了我自己的感觉&hellip;价位实惠，从来没面膜用的这么潇洒过。前天生日朋友送了其他牌子的，我也打开了，随机一起用的，今天一查才知道那款一盒160，5张！一盒相当于这个四盒10张的价位！可是也没感觉出来那个更好&hellip;这&hellip;一对比，觉得这款真是性价比高！于是明白了这款为啥一直这么火！回购！现在看了下，四盒还是这个价，又回购了一批，有胶原蛋白的，还有其他新款，也试试。,,【维C透亮】维他命安瓶面膜,,2022-04-20 12:36,2022-04-24 11:04:52.756,
q***o,PLUS会员,"<div class=""comment-star star5""></div>",(?•??•?)??价格超优惠，性能也非常棒，完美的一次购物,,,,,2022-04-24 11:04:52.801,
墨***侠,PLUS会员,"<div class=""comment-star star5""></div>",面膜补水效果很好，敷完脸上很舒服,,,,,2022-04-24 11:04:52.854,
K***y,,"<div class=""comment-star star5""></div>",这款面膜非常保湿，特别的好！！,,,,,2022-04-24 11:04:52.915,
****h,,"<div class=""comment-star star5""></div>",美迪惠尔的这款面膜很好用,,,,,2022-04-24 11:04:52.968,
安***缺,PLUS会员,"<div class=""comment-star star5""></div>",面膜好闻淡淡的清香膜布薄软有弹性很服帖补水效果相当好精华液很多很温和不刺激,,,,,2022-04-24 11:04:53.022,
B***U,PLUS会员,"<div class=""comment-star star5""></div>",一直用这个牌子的面膜，补水滋润效果非常好,,【焕亮肤色】维他命安瓶面膜,,2022-02-27 00:03,2022-04-24 11:04:53.072,
梦***8,,"<div class=""comment-star star5""></div>",这种面膜补水非常好?,,,,,2022-04-24 11:04:53.124,
e***n,PLUS会员,"<div class=""comment-star star5""></div>",韩国的东西吧？包装不错还有防伪，贴了一个，感觉不错，就是尺寸根据韩女脸设计的，我是男的脸很多地方盖不住。希望能出一款男士专用的。,【焕亮肤色】维他命安瓶面膜,,2022-03-22 20:39,,2022-04-24 11:04:53.185,
Z***g,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：好用的第三四五次购买Mediheal的产品了使用感受：经常使用的适合肤质：干皮贴合效果：贴合肌肤的但是面膜纸的脸型其实没那么合适我的大盘脸补水效果：整体而言也是不错的,,【焕亮肤色】维他命安瓶面膜,,2022-03-13 17:06,2022-04-24 11:04:53.249,
****u,,"<div class=""comment-star star5""></div>",原装进口包装，面膜质地丝滑绵柔，精华液水润粘稠，气味清爽淡雅，适用各类肌肤，无刺激、不油腻，补水保湿效果绝佳，长期使用明显改善肤质肤色，经济实惠，优惠多多,,【焕亮肤色】维他命安瓶面膜,,2022-03-05 11:51,2022-04-24 11:04:53.546,
懒***猫,PLUS会员,"<div class=""comment-star star5""></div>",趁现在活动，一下子买了好多，都放在冰箱，晚上锻炼完有空的时候洗完脸就做做面膜适合肤质：敏感肌也可以吧，我以前皮肤总是发红，用这个没有不适补水效果：补水效果不错，现在快冬天了天气干燥，用了脸上皮肤挺好，从来不卡粉,,新品【焕亮肤色】维C安瓶面膜,,2021-10-10 09:39,2022-04-24 11:04:53.605,
邮***R,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：使用感受：很一般，感觉不怎么吸收，液体也少。适合肤质：油脂的。补水效果：一般般吧，不推荐这款。贴合效果：大小合适了。其他特色：价格便宜，适合每天使用。物流很快。,,【焕亮肤色】维他命安瓶面膜,,2021-12-26 18:08,2022-04-24 11:04:53.653,
f***0,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔前身品牌为“可莱丝”，近年来国内销量稳居第一的面膜。这款维他命C净透安瓶面膜，据称是蕴含谷胱甘肽、柠檬提取物等成分，深层滋养修护，令肌肤透亮水润。莱塞尔纤维材质膜布，轻柔服帖，锁水力强，让肌肤充分吸收营养。,,【焕亮肤色】维他命安瓶面膜,,2022-03-14 14:55,2022-04-24 11:04:53.702,
-***-,PLUS会员,"<div class=""comment-star star5""></div>",这款是维C补充维生素的净透面膜，也是出的一款新品，用起来感觉还可以吧，味道清淡，贴着也没有不适。新款的膜布比较薄，软，膜布上没有了印刷的logo了。,,新品【焕亮肤色】维C安瓶面膜,,2021-08-19 01:08,2022-04-24 11:04:53.745,
达***雨,,"<div class=""comment-star star5""></div>",产品质感：质感比较好使用感受：这款，我觉得比蓝色的好用这一款黄色的好用适合肤质：这款适合于任何肤质油性皮肤或者是干性皮肤还有混合性皮肤用着都挺好的补水效果：我到觉得这款比蓝色的那款补水效果要做的好一些这款用完了脸部更舒服，如果下次买的话，我肯定要卖这个黄色的贴合效果：这个是比较厚，贴，合度差一些其他特色：是没有发现什么其他的特点这个面膜重点应该就是补水什么去皱了都没有发现,,新品【焕亮肤色】维C安瓶面膜,,2021-08-18 12:32,2022-04-24 11:04:53.795,
m***7,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：每一种都买来了试试，我觉得和普通面膜敷上感觉一样使用感受：挺补水的，脸上没干皮了。适合肤质：我是干皮。补水效果：这几款面膜我混着用的，还不错。贴合效果：ok的。,,【焕亮肤色】维他命安瓶面膜,,2021-11-10 18:13,2022-04-24 11:04:53.833,
皇***星,PLUS会员,"<div class=""comment-star star5""></div>",已经买回来一段时间了，用了几盒了，用着感觉还可以，尤其是维他命，感觉用了确实是有效果，不过还是要看自己的肤质，看哪种合适。,,【焕亮肤色】维他命安瓶面膜,,2021-11-01 18:35,2022-04-24 11:04:53.878,
u***y,PLUS会员,"<div class=""comment-star star4""></div>",之前用过几次经典款，最近出的几个新款款式、颜色、功效、包装都很吸睛啊，所以这次买了几样新款试一试看看。这款面膜最大的缺点袋内就一层面膜，有点难贴,,【焕亮肤色】维他命安瓶面膜,,2021-11-20 22:58,2022-04-24 11:04:53.916,
****3,,"<div class=""comment-star star5""></div>",我的肤色不均匀，属于暗沉的肤色。这款的补水面膜用着不错，而且评论挺高的。后来看到了这款的，什么事情都是坚持下去才会有结果呢？使用一两次就提亮肤色感觉不会现实，,,新品【焕亮肤色】维C安瓶面膜,,2021-05-19 10:02,2022-04-24 11:04:53.961,
g***2,PLUS会员,"<div class=""comment-star star5""></div>",使用效果不错，比较舒适，多家挑选，选这个销量还评价，口碑，都比较好的。你自己不想当一些实验品，所以看看别人用的感受，然后选择嗯。,,【焕亮肤色】维他命安瓶面膜,,2022-03-23 21:08,2022-04-24 11:04:54.273,
****h,,"<div class=""comment-star star5""></div>",一如既往的好用，乘着活动多买点。用一段时间就会发现皮肤会变好哦,,【焕亮肤色】维他命安瓶面膜,,2021-11-07 10:29,2022-04-24 11:04:54.337,
皇***星,PLUS会员,"<div class=""comment-star star5""></div>",这次算是第二次买美迪惠娥的面膜吧，上次用了之后有的感觉还不错，比如维他命系列的，但是有的用的体验不是特别好。可能也和每个人的肌肤有关系吧，不是每一款产品都适合每一个人。,,【焕亮肤色】维他命安瓶面膜,,2021-11-02 18:57,2022-04-24 11:04:54.408,
u***d,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：皮肤水嫩嫩的适合肤质：所有肤质补水效果：用完抹了保湿乳液，第二天起来肤质变好了,,【焕亮肤色】维他命安瓶面膜,,2021-11-26 11:27,2022-04-24 11:04:54.468,
****h,PLUS会员,"<div class=""comment-star star5""></div>",用了一段时间了，感觉不错，日常补水，面膜就是要多用，坚持才有效果。,,【焕亮肤色】维他命安瓶面膜,,2022-03-01 11:47,2022-04-24 11:04:54.520,
*****,PLUS会员,"<div class=""comment-star star5""></div>",补水的不好用，水分很少，真的少，其他还可以！活动的时候买了不少，现在也用的差不多了，下次应该不会再买这个系列的补水面膜了！物流好评！,,新品【焕亮肤色】维C安瓶面膜,,2021-10-02 14:06,2022-04-24 11:04:54.568,
K***如,PLUS会员,"<div class=""comment-star star5""></div>",虽然第一次购买这款面膜，但是还是一口气买够4盒因为买多优惠更多。现在是亲测后，再来评论的，感觉真的好用，推荐大家购买………,,【焕亮肤色】维他命安瓶面膜,,2022-04-05 12:13,2022-04-24 11:04:54.623,
殇***情,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔的面膜还是值得相信的，毕竟是韩国大品牌，在6.18打折买的，刚用了一片面膜，感觉水润的，用完之后脸光光的，明显提亮了颜色，值得购买,,新品【焕亮肤色】维C安瓶面膜,,2021-06-20 10:27,2022-04-24 11:04:54.671,
****w,PLUS会员,"<div class=""comment-star star5""></div>","朋友推荐的，前半年一直在户外，各种晒，也没有特意爱护皮肤，脸明显黑了不少，之前用优理氏的产品白回来一点儿,朋友推荐的这个，试试吧",,【焕亮肤色】维他命安瓶面膜,,2021-11-04 13:45,2022-04-24 11:04:54.726,
H***6,,"<div class=""comment-star star5""></div>",据说是新品，这一款黄的还没有使用，今天收到的，先用了积雪草，冰镇后敷上爽歪歪，拆包有一股淡淡的草本植物味道，仿佛是郊外的清新空气，好用618会继续囤的。,,新品【焕亮肤色】维C安瓶面膜,,2021-05-05 04:03,2022-04-24 11:04:54.782,
****3,,"<div class=""comment-star star5""></div>",老阿姨的爱美之心不知道怎么就突然又有了，面膜当然是首当其冲的，正好618，于是开启?囤货模式，各种都买了一点，用着还不错，快点美起来吧！,,新品【焕亮肤色】维C安瓶面膜,,2021-07-14 10:12,2022-04-24 11:04:55.146,
s***y,PLUS会员,"<div class=""comment-star star5""></div>",总的来说这个面膜的性价比很高，唯一一点不好的就是他这个面膜纸偏干大部分精华液都存在袋子的最底下，但是看到这个价格的份上我觉得还是能给一个好评的。,,新品【焕亮肤色】维C安瓶面膜,,2021-09-27 22:00,2022-04-24 11:04:55.195,
Z***C,,"<div class=""comment-star star5""></div>",买了好多种，六幺八么，来京东捧捧场么，价格么，也确实合适，所以买了，囤着吧，反正又不会轻易过期的，老婆么，也喜欢这牌子。,,新品【焕亮肤色】维C安瓶面膜,,2021-08-04 12:42,2022-04-24 11:04:55.234,
****x,,"<div class=""comment-star star4""></div>","面膜水多没买的自然堂安平那个多，不过性价比更高点…有活动值得入手的吧宝贝收到了，卖家发货很快，物流也非常给力,客服服务态度极好，很有耐心、给人一种亲切感，好喜欢。还有包装精美，高端大气上档次;看得出来商家很用心。",,【焕亮肤色】维他命安瓶面膜,,2022-01-24 22:16,2022-04-24 11:04:55.271,
****f,,"<div class=""comment-star star5""></div>",看到新品，赶紧的趁活动囤了四盒，用了一次，感觉挺好，水水润润的，也没有难闻的味道，满意，推荐呦，性价比也不错呢，四盒可以用四个月了,,新品【焕亮肤色】维C安瓶面膜,,2021-06-21 19:24,2022-04-24 11:04:55.316,
w***q,,"<div class=""comment-star star5""></div>",补水效果好，忠实粉丝，面膜一直用的这个牌子，感觉还不错，一次都是好几盒好几盒回购。,,新品【焕亮肤色】维C安瓶面膜,,2021-07-17 14:55,2022-04-24 11:04:55.360,
一***6,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔也是一直在用的牌子，赶上活动有这么优惠的价格，那必须冲鸭姐妹们，水润保湿，味道香香的，老公都要和我用呢，京东真的优秀！,,新品【焕亮肤色】维C安瓶面膜,,2021-09-20 17:03,2022-04-24 11:04:55.404,
乌***机,PLUS会员,"<div class=""comment-star star5""></div>",一次性买了四盒备用，面部较为缺水，感觉相当合适。产品质感：包装无破损，寄递完好。适合肤质：本人肤质较为敏感，但还是感觉使用合适。补水效果：补水效果一流，偶尔用用不错。,,【焕亮肤色】维他命安瓶面膜,,2021-12-12 10:58,2022-04-24 11:04:55.444,
****t,PLUS会员,"<div class=""comment-star star5""></div>","不刺激皮肤,用完皮肤水润保湿,补水效果还是不错的。",,【焕亮肤色】维他命安瓶面膜,,2022-01-01 09:39,2022-04-24 11:04:55.489,
大***呐,PLUS会员,"<div class=""comment-star star5""></div>",双十一活动价买了四盒，产品质感：还行使用感受：感觉第二天脸比较滋润，但是仅我本人觉得而已哦，适合肤质：我本人是属于痘痘肌，而且油比较多，补水效果：补水效果个人觉得不错。贴合效果：比较贴合，,【焕亮肤色】维他命安瓶面膜,,2021-11-15 19:25,,2022-04-24 11:04:55.531,
****j,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔这个牌子第一次用，感觉还不错，新胶原蛋白面膜，反正说明是一堆韩文我也看不懂，用起来还可以，双十一囤货囤的，价格也不贵,【焕亮肤色】维他命安瓶面膜,,2021-11-21 19:57,,2022-04-24 11:04:56.068,
****n,PLUS会员,"<div class=""comment-star star5""></div>",第一次京东买这个面膜，这款第一次用，包装没有水库面膜好，用着没啥感觉，总体还好吧，其他面膜没做优惠活动，只能拼单买了，嗯嗯,,新品【焕亮肤色】维C安瓶面膜,,2021-08-29 22:29,2022-04-24 11:04:56.123,
****f,PLUS会员[试用],"<div class=""comment-star star5""></div>",一下子买了好多盒，看评论都说不错，现在用了两盒感觉不怎么样，这个精华液有??多有得少，有些一打开就很干了，有些敷完面膜还多很多出来,,新品【焕亮肤色】维C安瓶面膜,,2021-07-23 21:49,2022-04-24 11:04:56.180,
盒***物,PLUS会员,"<div class=""comment-star star5""></div>",效果:这款面膜挺好用的，补水美白。这款值得购买。,,【焕亮肤色】维他命安瓶面膜,,2021-10-21 22:06,2022-04-24 11:04:56.237,
u***1,PLUS会员,"<div class=""comment-star star5""></div>",一直在使用这个牌子的面膜，每一种都使用过了，最近出的新款尝试一下，这个牌子的面膜对敏感肌友好，用完脸上不会黏糊糊油乎乎，刚刚好，目前最喜欢的是蓝色基本款和粉色袋子的黑面膜！,,新品【焕亮肤色】维C安瓶面膜,,2021-06-08 23:25,2022-04-24 11:04:56.307,
