用户名,会员,星级,评论,类型1,评论时间1,类型2,评论时间2,采集时间,评论时间3
桃***s,PLUS会员,"<div class=""comment-star star5""></div>",这是我用的面膜中感觉最好的啦面膜特别舒服～面膜比较柔软～贴在脸上特别舒服精华也比较多一些～带有淡淡香味大爱～以后有经常买买买喜欢的小伙伴可以买了哦,,,胶原蛋白面膜10片,2017/1/16 21:33,23:55.3,
樱***_,PLUS会员,"<div class=""comment-star star5""></div>",这个面膜，买来送给了妈妈，她特别喜欢，用了很久了，每次活动都会屯好多，妈妈用了后，感觉特别好，而且适合她的肤质，补水效果也好，每天基本都有用，还有感谢快递小哥，一如既往的快，早上买的，晚上就收到了。辛苦啦，用完还会再来,,,【弹力紧致】胶原蛋白面膜,,23:55.4,
木***由,PLUS会员,"<div class=""comment-star star5""></div>",一盒快用完了才想起来评价。服帖度很好，补水效果也不错，到底能不能补充胶原蛋白，我还不好说，毕竟是大分子未必吸收，这也只是一个心理安慰。从舒适角度说敷了比不敷还是好些，毕竟冬天天气很干燥。注意保养才能好好护肤。,,,【弹力紧致】胶原蛋白面膜,,23:55.4,
千***L,,"<div class=""comment-star star5""></div>",这款面膜真的很不错，用了好几年了，每次都买好几个放冰箱，用起来很舒服，也不粘腻，吸收也不错,,,【光滑弹嫩】胶原蛋白面膜,2021/11/1 19:12,23:55.4,
****c,PLUS会员,"<div class=""comment-star star5""></div>",好用补发特别快一直使用这个面膜特别划算一次性特别多赞赞赞赞赞赞已经老顾客了产品质感：好使用感受：好适合肤质：好补水效果：好贴合效果：好,,,【光滑弹嫩】胶原蛋白面膜,2021/12/17 16:51,23:55.5,
原***糖,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：好久没有敷面膜了，敷在脸上很贴合，凉飕飕的，面膜手感很好，使用感受：飕飕，水润润，给肌肤喝饱水，啦啦啦，一直喜欢美迪惠尔的面膜补水效果：补水效果超级好，吸收的很好，摘下面膜肌肤水**，摸起来脸很光滑贴合效果：我脸小，但是贴在脸上很不错,,,【弹力紧致】胶原蛋白面膜,,23:55.8,
玉***粒,PLUS会员,"<div class=""comment-star star5""></div>",一直喜欢美迪惠尔的面膜，面膜纸很柔软，刚好是脸的大小，精华液不会很粘腻，能够吸收完，喜欢，推荐各位购买,,,胶原蛋白面膜10片,2018/9/13 13:25,23:55.9,
佈***娃,PLUS会员,"<div class=""comment-star star5""></div>",面膜很不错。很水润。补水效果棒棒的。敷起来也很舒适。很划算。囤积了很多。很喜欢这个牌子的面膜。,,,胶原蛋白面膜,,23:55.9,
不***子,,"<div class=""comment-star star5""></div>",没用过这个，满三件99拼的。因为蓝色买了两盒，日期是2023年戒指。没买过，买来补水不知到效果如何。快递大哥送上楼人很好！,,,【盈润光滑弹嫩】胶原蛋白面膜,2021/2/8 17:38,23:56.0,
c***5,PLUS会员,"<div class=""comment-star star5""></div>",用完了很舒服，特别好吸收。洗完澡以后用，吸收更加快，第二天水分保持很好，改善皮肤状态，这次囤了好几种，胶原蛋白的很舒服，物流也快,,,【光滑弹嫩】胶原蛋白面膜,2021/7/10 17:21,23:56.0,
z***q,PLUS会员,"<div class=""comment-star star5""></div>",胶原蛋白的是一直都在用的，感觉因为面膜纸很薄，贴合效果就很好，但面膜液很丰富，用完皮肤滑滑的，这次又选了几个没用过的系列，期待效果,,,【光滑弹嫩】胶原蛋白面膜,2021/11/11 15:57,23:56.0,
繁***淘,,"<div class=""comment-star star5""></div>",此品牌的面膜我经常购买使用，补水效果非常好，贴合也密实，使用后感觉面部上水水嫩嫩的。这次京东做活动一口气买了4盒慢慢享用,,,【提亮紧致】胶原蛋白面膜,2020/10/21 20:16,23:56.1,
花***4,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：同事推荐的，快递收到就迫不及待使用了，它里面的添加成分很清爽，拍在脸上很水润，好评满满！,【弹力紧致】胶原蛋白面膜,,,,23:56.1,2019/11/12 18:57
A***晶,,"<div class=""comment-star star5""></div>",这款真的超好用面膜纸不是很薄得那种但是非常服帖纸质很舒服最喜欢的一款面膜纸了水也比较清爽不油腻而且水量刚好不多不少建议购买哦,,,胶原蛋白面膜,,23:56.2,
****i,PLUS会员,"<div class=""comment-star star5""></div>",回来用了一下，精华的量非常足，用完皮肤滑滑的，水嫩嫩的，一下买了四盒，非常划算,,,【弹力紧致】胶原蛋白面膜,,23:56.2,
阿***0,PLUS会员,"<div class=""comment-star star5""></div>",这个补水的不错，效果很好，在特价时买的，还是在东东有活动时便宜，省了不少的银子，韩国的货，京东国际，快递也很给力！！速度杠杠的。,,,【提亮紧致】胶原蛋白面膜,2020/10/17 13:41,23:56.5,
如***花,PLUS会员,"<div class=""comment-star star5""></div>",一次买两盒，非常实惠，精华液特别的浓缩，面膜敷完之后，皮肤显得特别浮华，吸收的也很好，面膜绝对皮肤的量是刚刚好的，不会多出来，之前用了蓝色的，绿色的，现在用一下黄色的，我觉得这个牌子的面，面膜非常值得推荐的,,,【弹力紧致】胶原蛋白面膜,,23:56.6,
****ョ,PLUS会员,"<div class=""comment-star star5""></div>",敏感肌用这个不过敏精华很多用着很舒服效果暂时没看出来,,,胶原蛋白面膜,,23:56.6,
立***g,,"<div class=""comment-star star5""></div>",妈妈一直用这个牌子的胶原蛋白，特别滋润特别滑，效果非常好，精华也特别多，但只适合干皮，不适合混合和油皮，混合和油皮感觉补水的和绿茶的效果最好，维生素的也不错，其他的没用过，以后有活动的时候都分别买来试试,,,【弹力紧致】胶原蛋白面膜,,23:56.7,
l***1,PLUS会员,"<div class=""comment-star star5""></div>",第一次买看到搞活动就一次买了三盒，然后看原来一直在搞活动啊，东西还是不错的，贴上没有味道，感觉很补水，关键价格便宜，性价比还是蛮高的。,,,【提亮紧致】胶原蛋白面膜,2020/10/11 9:40,23:56.7,
你***吗,PLUS会员,"<div class=""comment-star star5""></div>",产品质感很好，面膜也很好用，适合缺水肤质，补水效果好，贴合效果很好，京东物流发货很快,,,【弹力紧致】胶原蛋白面膜,,23:56.8,
****g,,"<div class=""comment-star star5""></div>",黄色的也挺好用，上脸大小刚好，很服帖，秋季皮肤干燥，隔一天用一张，性价还行吧,,,胶原蛋白面膜,,23:56.8,
l***拉,PLUS会员,"<div class=""comment-star star5""></div>",一直使用这个牌子的面膜，尤其是秋冬季节，很干燥，更需要好好补水。每次都会屯一些补水保湿的。这款使用后很水嫩，效果棒棒哒。,,,【光滑弹嫩】胶原蛋白面膜,2021/10/23 14:43,23:56.9,
王***o,,"<div class=""comment-star star5""></div>",一直用美迪惠尔，这款的面膜纸比蓝色袋子的薄一点，很服贴水润，精华很多棒棒哒！,,,胶原蛋白面膜,,23:56.9,
那***6,PLUS会员,"<div class=""comment-star star5""></div>",很好用的面膜，很补水?每次熬夜都要靠这款面膜来补救，棒棒哒,,,【光滑弹嫩】胶原蛋白面膜,2021/5/9 9:06,23:57.0,
大***哇,PLUS会员,"<div class=""comment-star star5""></div>",皮肤缺水问题很严重哦，双11买了这款面膜，救救急，刚用过两片，感觉效果还可以哦，敷在脸上挺凉的，希望自己可以坚持用下去哦,,,【光滑弹嫩】胶原蛋白面膜,2021/12/28 12:26,23:57.3,
w***1,PLUS会员,"<div class=""comment-star star5""></div>",用着不错赶上活动买很划算效果也可以的毕竟是大品牌的，在国内知名度也是非常好，很高，包装什么的都不错，配送速度也很快，买了三盒很划算，多多做活动呀，用完了再来囤货。很喜欢京东上买东西，服务好，配送也快！,,,【提亮紧致】胶原蛋白面膜,2020/9/13 7:53,23:57.3,
****r,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：外包装材质一般容易挤压变形，但是里面包装还是不错的，撕口设计合理，开口方便使用感受：清洗完脸后，敷上面膜非常清凉舒服适合肤质：本人肤质偏干性，使用该款面膜能有效帮助改善，适合肌肤无刺激补水效果：补水效果好，锁水厉害贴合效果：服帖度很不错，能牢固吸附在脸上其他特色：活动力度不错。物流速度贼快,,,【弹力紧致】胶原蛋白面膜,,23:57.4,
海***8,PLUS会员,"<div class=""comment-star star5""></div>",一直在这款美的惠尔胶原蛋白面膜，是我第1次购买，买来以后晚上立马用了一片儿，感觉没有蓝色包装的美的惠尔补水效果好。所以只购买了一包。京东的物流一直都非常给力，非常快。,,,【光滑弹嫩】胶原蛋白面膜,2021/5/28 23:55,23:57.4,
懒***吃,PLUS会员,"<div class=""comment-star star5""></div>",正品，特别棒，用完皮肤滑滑水润有光泽，细纹明显减少，推荐大家这款，特别好用，用过的效果最明显的面膜了，,,,胶原蛋白面膜,,23:57.5,
十***x,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：挺好的，之前已经买过一次。使用感受：补水效果挺好的。适合肤质：我是混油皮，挺适合补水的。补水效果：敷了两次了，补水效果挺好的，第二天会水嫩嫩的。贴合效果：很好贴合，就是水精华有点少，贴上感觉很舒服。其他特色：这个包装也很让人放心，这次趁着618活动力大，一下买了4盒。,,,【提亮紧致】胶原蛋白面膜,2020/6/21 19:30,23:57.5,
水***壮,PLUS会员,"<div class=""comment-star star5""></div>",好评哦京东发货速度很快，很多都是第二天就到了。美迪惠尔补水的和蛋白的都很好用！一盒十片，活动价很便宜，跟室友每人囤了两盒,,,【盈润光滑弹嫩】胶原蛋白面膜,2020/12/30 20:38,23:57.5,
莜***女,PLUS会员,"<div class=""comment-star star5""></div>",这款面膜很舒服，感觉润润弹弹的，对敏感肌很友好，我一直购买这个牌子的，下次还会继续来回购的，很满意哦，送货速度也值得夸赞，满意。,,,【光滑弹嫩】胶原蛋白面膜,2021/11/7 17:02,23:57.6,
****z,,"<div class=""comment-star star5""></div>",这个胶原蛋白面膜富含精华液，能够深层滋养皮肤，弹力紧致，补水效果很不错，适合干皮用,,,【光滑弹嫩】胶原蛋白面膜,2021/11/30 21:54,23:57.6,
E***你,PLUS会员,"<div class=""comment-star star5""></div>",贴在脸上水水的滑滑的，嫩嫩的，而且的话效果很好哦，我的姐妹们都推荐这一款嗯，不错，可能每个**肤可能不一样吧，希望大家都用的好,,,,,23:57.7,
马***婵,PLUS会员,"<div class=""comment-star star5""></div>",每次用完这个面膜都会剩很多精华，做完面膜直接敷脖子。一膜两用，完美！考虑入手的美女们不用犹豫，适合我这种超级敏感肌都能用，这次买的给发货的是新款，感觉比老款更加好用。选择一个适合自己的，一直一直用下去。,,,胶原蛋白面膜,,23:58.0,
s***4,PLUS会员,"<div class=""comment-star star5""></div>",这个品牌的蓝色款用过，感觉不错，所以就关注下单了，换了一个颜色试一试，收到货感觉应该是正品！京东秒杀活动还是蛮优惠的！三件购买很实惠！价廉物美！送货上门，很方便！值得信赖的购物平台！,,,【提亮紧致】胶原蛋白面膜,2020/11/9 18:51,23:58.1,
发***鱼,PLUS会员,"<div class=""comment-star star5""></div>",价格便宜，活动时间买的，京东送货很快，面膜很好，一直用它，保湿比较好,,,【弹力紧致】胶原蛋白面膜,,23:58.1,
小***m,,"<div class=""comment-star star5""></div>",我都一直用这个面膜，觉得很好用，这次正好赶上七夕节有活动很优惠又实在，补水水分比较大，所以直接买的他放心，物流很快，当天就到了。,,,【提亮紧致】胶原蛋白面膜,2020/8/27 13:48,23:58.1,
西***7,PLUS会员,"<div class=""comment-star star5""></div>",京东618买的，价格很实惠，买了很多，精华很多，敷完后脸滑滑的，不是那种清爽的面膜，最好在敷完脸后，用清水洗洗脸，效果还不错吧，反正价格便宜，有时间就用，还是推荐大家购买，性价比不错，送货很快，服务也很好，给京东点赞。,,,胶原蛋白面膜,,23:58.2,
u***h,,"<div class=""comment-star star5""></div>",用来用去还是这个牌子的好用，面膜纸易贴，并且很服帖，精华液也多,,,【光滑弹嫩】胶原蛋白面膜,2022/3/25 14:10,23:58.2,
****1,PLUS会员,"<div class=""comment-star star5""></div>",这段时间简直是爱上了胶原蛋白面膜，看着别人脸上的胶原蛋白，自己好像自己把脸敷的漂漂亮亮的，一下子买了很多合，有段时间用咯,【光滑弹嫩】胶原蛋白面膜,2022/3/14 14:32,,,23:58.3,
